,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
59,8743a1204ffffff,8743a1202ffffff,1,4.1487706923993,84,68,4.430816798843313,4.219507705176107,8.330808356854597,0.0
60,8743a1204ffffff,8743a1203ffffff,3,4.868657136952272,84,257,4.430816798843313,5.54907608489522,8.490778810508338,1.0986122886681098
61,8743a1204ffffff,8743a1204ffffff,27,0.0,84,422,4.430816798843313,6.045005314036012,0.0,3.295836866004329
62,8743a1204ffffff,8743a1205ffffff,13,2.255663460150374,84,295,4.430816798843313,5.68697535633982,7.721642656328948,2.5649493574615367
63,8743a1204ffffff,8743a1206ffffff,1,2.2857035581234504,84,172,4.430816798843313,5.147494476813453,7.73486656521182,0.0
64,8743a1204ffffff,8743a1220ffffff,3,4.149762139472414,84,473,4.430816798843313,6.159095388491933,8.331047244429143,1.0986122886681098
65,8743a1204ffffff,8743a1222ffffff,3,2.43423820564668,84,253,4.430816798843313,5.53338948872752,7.797799856459655,1.0986122886681098
66,8743a1204ffffff,8743a1223ffffff,4,2.2863065825981104,84,328,4.430816798843313,5.793013608384144,7.73513023951931,1.3862943611198906
67,8743a1204ffffff,8743a1224ffffff,2,6.408362044287938,84,845,4.430816798843313,6.739336627357174,8.765515019889683,0.6931471805599453
68,8743a1204ffffff,8743a1225ffffff,1,6.243266467225502,84,598,4.430816798843313,6.393590753950631,8.739418956449516,0.0
69,8743a1204ffffff,8743a1226ffffff,1,4.868415224774954,84,670,4.430816798843313,6.507277712385012,8.490729131818545,0.0
70,8743a1204ffffff,8743a122affffff,1,4.511977603922787,84,40,4.430816798843313,3.6888794541139363,8.414712437244953,0.0
71,8743a1204ffffff,8743a122effffff,1,3.8349960358117556,84,132,4.430816798843313,4.882801922586371,8.25218440258563,0.0
72,8743a1204ffffff,8743a1231ffffff,2,2.2550124926960025,84,210,4.430816798843313,5.3471075307174685,7.721354150145172,0.6931471805599453
73,8743a1204ffffff,8743a12e0ffffff,5,13.499436552712403,84,268,4.430816798843313,5.5909869805108565,9.51047730114164,1.6094379124341003
74,8743a1204ffffff,8743a12e4ffffff,6,11.09460436531101,84,174,4.430816798843313,5.159055299214529,9.314304305745347,1.791759469228055
75,8743a1204ffffff,8743a12e6ffffff,1,12.17208402665007,84,43,4.430816798843313,3.7612001156935624,9.406982566092589,0.0
76,8743a1204ffffff,8743a1319ffffff,1,7.30253034904255,84,724,4.430816798843313,6.584791392385716,8.896113119693,0.0
77,8743a1204ffffff,8743a1356ffffff,1,8.438443387810185,84,509,4.430816798843313,6.2324480165505225,9.040671636103662,0.0
78,8743a1204ffffff,8743a1372ffffff,1,12.489661219134438,84,873,4.430816798843313,6.771935555839602,9.432736541601018,0.0
79,8743a1204ffffff,8743a1388ffffff,3,9.637056309335387,84,199,4.430816798843313,5.293304824724492,9.173474739612697,1.0986122886681098
80,8743a1205ffffff,8743a1200ffffff,41,2.2861599673636603,397,292,5.983936280687191,5.676753802268282,7.735066137953412,3.713572066704308
81,8743a1205ffffff,8743a1201ffffff,14,2.434664449751046,397,115,5.983936280687191,4.74493212836325,7.7979748729342635,2.6390573296152584
82,8743a1205ffffff,8743a1202ffffff,2,4.571716600005844,397,68,5.983936280687191,4.219507705176107,8.42786274929199,0.6931471805599453
83,8743a1205ffffff,8743a1203ffffff,40,4.149348966727161,397,257,5.983936280687191,5.54907608489522,8.330947698057505,3.6888794541139363
84,8743a1205ffffff,8743a1204ffffff,45,2.255663460150374,397,422,5.983936280687191,6.045005314036012,7.721642656328948,3.8066624897703196
85,8743a1205ffffff,8743a1205ffffff,44,0.0,397,295,5.983936280687191,5.68697535633982,0.0,3.784189633918261
86,8743a1205ffffff,8743a1206ffffff,9,3.8339559258478095,397,172,5.983936280687191,5.147494476813453,8.251913221127182,2.1972245773362196
87,8743a1205ffffff,8743a1220ffffff,10,4.869147744587044,397,473,5.983936280687191,6.159095388491933,8.490879553314002,2.302585092994046
88,8743a1205ffffff,8743a1221ffffff,6,4.150340838169393,397,324,5.983936280687191,5.780743515792329,8.331186654576062,1.791759469228055
89,8743a1205ffffff,8743a1222ffffff,21,4.098864413433785,397,253,5.983936280687191,5.53338948872752,8.318709182251379,3.044522437723423
90,8743a1205ffffff,8743a1223ffffff,24,2.4346043010437977,397,328,5.983936280687191,5.793013608384144,7.797950177640151,3.1780538303479458
91,8743a1205ffffff,8743a1224ffffff,9,7.303629621939882,397,845,5.983936280687191,6.739336627357174,8.89626362090624,2.1972245773362196
92,8743a1205ffffff,8743a1225ffffff,7,6.409227206302946,397,598,5.983936280687191,6.393590753950631,8.76564999488762,1.9459101490553132
93,8743a1205ffffff,8743a1226ffffff,7,6.353239410622586,397,670,5.983936280687191,6.507277712385012,8.756877492845256,1.9459101490553132
94,8743a1205ffffff,8743a1228ffffff,9,3.8360734081835126,397,113,5.983936280687191,4.727387818712341,8.25246522172501,2.1972245773362196
95,8743a1205ffffff,8743a1229ffffff,2,5.864693368818362,397,32,5.983936280687191,3.4657359027997265,8.676875975552377,0.6931471805599453
96,8743a1205ffffff,8743a122affffff,4,2.2563141437724132,397,40,5.983936280687191,3.6888794541139363,7.7219309535619605,1.3862943611198906
97,8743a1205ffffff,8743a122effffff,3,2.286762952030634,397,132,5.983936280687191,4.882801922586371,7.735329742250616,1.0986122886681098
98,8743a1205ffffff,8743a1231ffffff,24,4.510675952846377,397,210,5.983936280687191,5.3471075307174685,8.414423971637436,3.1780538303479458
99,8743a1205ffffff,8743a1236ffffff,1,9.018746904622699,397,125,5.983936280687191,4.8283137373023015,9.10717155330853,0.0
100,8743a1205ffffff,8743a1244ffffff,1,13.547635125614718,397,322,5.983936280687191,5.7745515455444085,9.514041092497447,0.0
101,8743a1205ffffff,8743a1251ffffff,2,14.300258516235242,397,45,5.983936280687191,3.8066624897703196,9.56810282050385,0.6931471805599453
102,8743a1205ffffff,8743a1255ffffff,1,12.314046869706663,397,2,5.983936280687191,0.6931471805599453,9.418577116451306,0.0
103,8743a1205ffffff,8743a1260ffffff,3,13.87178569756485,397,269,5.983936280687191,5.594711379601839,9.537684336514202,1.0986122886681098
104,8743a1205ffffff,8743a1262ffffff,2,12.436966462400344,397,371,5.983936280687191,5.916202062607435,9.428508885278172,0.6931471805599453
105,8743a1205ffffff,8743a1263ffffff,4,14.670286305068554,397,305,5.983936280687191,5.720311776607412,9.593647549983551,1.3862943611198906
106,8743a1205ffffff,8743a1270ffffff,3,9.029157826237757,397,224,5.983936280687191,5.4116460518550396,9.10832512424697,1.0986122886681098
107,8743a1205ffffff,8743a1271ffffff,4,11.288071849827771,397,332,5.983936280687191,5.805134968916488,9.331590443828746,1.3862943611198906
108,8743a1205ffffff,8743a1275ffffff,1,10.21602494523733,397,132,5.983936280687191,4.882801922586371,9.231810720130708,0.0
109,8743a1205ffffff,8743a12e0ffffff,15,12.173909556289367,397,268,5.983936280687191,5.5909869805108565,9.407132519281667,2.70805020110221
110,8743a1205ffffff,8743a12e4ffffff,7,9.739011601737229,397,174,5.983936280687191,5.159055299214529,9.183997587779324,1.9459101490553132
111,8743a1205ffffff,8743a12e5ffffff,6,11.09649199853573,397,31,5.983936280687191,3.4339872044851463,9.314474415692903,1.791759469228055
112,8743a1205ffffff,8743a12e6ffffff,3,11.149427691842629,397,43,5.983936280687191,3.7612001156935624,9.319233134165406,1.0986122886681098
113,8743a1205ffffff,8743a130affffff,1,9.738049224523548,397,617,5.983936280687191,6.424869023905388,9.183898776319875,0.0
114,8743a1205ffffff,8743a1319ffffff,2,8.70494092858328,397,724,5.983936280687191,6.584791392385716,9.071760936950616,0.6931471805599453
115,8743a1205ffffff,8743a1350ffffff,1,8.43982819536914,397,500,5.983936280687191,6.214608098422191,9.040835710189228,0.0
116,8743a1205ffffff,8743a1354ffffff,1,10.355456018607821,397,303,5.983936280687191,5.713732805509369,9.245365374143724,0.0
117,8743a1205ffffff,8743a1355ffffff,1,10.674950019450142,397,434,5.983936280687191,6.073044534100405,9.27574882893329,0.0
118,8743a1205ffffff,8743a1356ffffff,1,8.301670379591528,397,509,5.983936280687191,6.2324480165505225,9.0243324745208,0.0
119,8743a1205ffffff,8743a135affffff,5,7.674263269624461,397,504,5.983936280687191,6.222576268071369,8.94575787409829,1.6094379124341003
120,8743a1205ffffff,8743a135cffffff,2,10.316904518224373,397,25,5.983936280687191,3.2188758248682006,9.241635967858343,0.6931471805599453
121,8743a1205ffffff,8743a1388ffffff,5,11.71460021445016,397,199,5.983936280687191,5.293304824724492,9.368676584324293,1.6094379124341003
122,8743a1205ffffff,8743a1389ffffff,1,9.639868744115313,397,67,5.983936280687191,4.204692619390966,9.173766502228307,0.0
123,8743a1205ffffff,8743a13a8ffffff,1,12.72288306412852,397,68,5.983936280687191,4.219507705176107,9.451236062645142,0.0
124,8743a1205ffffff,8743a13adffffff,2,12.299240647226078,397,401,5.983936280687191,5.993961427306569,9.41737410598425,0.6931471805599453
125,8743a1218ffffff,8743a1200ffffff,5,6.406817859795448,63,292,4.143134726391533,5.676753802268282,8.765274064467114,1.6094379124341003
126,8743a1218ffffff,8743a1201ffffff,1,6.24068071100361,63,115,4.143134726391533,4.74493212836325,8.739004769808815,0.0
127,8743a1218ffffff,8743a1203ffffff,4,4.1483539319724665,63,257,4.143134726391533,5.54907608489522,8.330707922062725,1.3862943611198906
128,8743a1218ffffff,8743a12e0ffffff,30,6.154709235723528,63,268,4.143134726391533,5.5909869805108565,8.725135261179778,3.4011973816621555
129,8743a1218ffffff,8743a12e1ffffff,3,8.315514584847177,63,21,4.143134726391533,3.044522437723423,9.025998525953236,1.0986122886681098
130,8743a1218ffffff,8743a12e4ffffff,12,4.512375201315848,63,174,4.143134726391533,5.159055299214529,8.414800534265288,2.4849066497880004
131,8743a1218ffffff,8743a12e5ffffff,1,6.769537451788249,63,31,4.143134726391533,3.4339872044851463,8.82033575002094,0.0
132,8743a1218ffffff,8743a12e6ffffff,7,4.0998993802157555,63,43,4.143134726391533,3.7612001156935624,8.31896158966452,1.9459101490553132
134,8743a1220ffffff,8743a1201ffffff,53,7.303812194338091,1576,115,7.362645270417825,4.74493212836325,8.89628861466035,3.970291913552122
135,8743a1220ffffff,8743a1202ffffff,34,8.298532831871714,1576,68,7.362645270417825,4.219507705176107,9.02395450688395,3.5263605246161616
139,8743a1220ffffff,8743a1206ffffff,86,6.24190120210634,1576,172,7.362645270417825,5.147494476813453,8.739200289549101,4.454347296253507
140,8743a1220ffffff,8743a121dffffff,1,11.149555977966845,1576,1,7.362645270417825,0.0,9.319244639139907,0.0
148,8743a1220ffffff,8743a1228ffffff,40,6.153879646517309,1576,113,7.362645270417825,4.727387818712341,8.725000484652773,3.6888794541139363
149,8743a1220ffffff,8743a1229ffffff,9,8.314562281550304,1576,32,7.362645270417825,3.4657359027997265,9.025884011896386,2.1972245773362196
150,8743a1220ffffff,8743a122affffff,16,6.354445904110115,1576,40,7.362645270417825,3.6888794541139363,8.757067347033031,2.772588722239781
151,8743a1220ffffff,8743a122bffffff,8,8.200029245780193,1576,24,7.362645270417825,3.1780538303479458,9.01201494315372,2.0794415416798357
152,8743a1220ffffff,8743a122dffffff,7,6.769616001364904,1576,38,7.362645270417825,3.6375861597263857,8.82034735162887,1.9459101490553132
153,8743a1220ffffff,8743a122effffff,55,4.099372534041738,1576,132,7.362645270417825,4.882801922586371,8.3188331105261,4.007333185232471
155,8743a1220ffffff,8743a1234ffffff,2,5.859223827660988,1576,13,7.362645270417825,2.5649493574615367,8.675943077688201,0.6931471805599453
156,8743a1220ffffff,8743a1235ffffff,1,3.833880299610497,1576,7,7.362645270417825,1.9459101490553132,8.25189350069637,0.0
157,8743a1220ffffff,8743a1236ffffff,32,7.665642242688131,1576,125,7.362645270417825,4.8283137373023015,8.944634020501772,3.4657359027997265
158,8743a1220ffffff,8743a1244ffffff,2,16.636514389973385,1576,322,7.362645270417825,5.7745515455444085,9.719415327614993,0.6931471805599453
159,8743a1220ffffff,8743a1246ffffff,1,16.361958395308072,1576,158,7.362645270417825,5.062595033026967,9.702775424817833,0.0
160,8743a1220ffffff,8743a1251ffffff,2,18.593454192804952,1576,45,7.362645270417825,3.8066624897703196,9.830618653565109,0.6931471805599453
161,8743a1220ffffff,8743a1260ffffff,5,15.804873993766902,1576,269,7.362645270417825,5.594711379601839,9.66813692168246,1.6094379124341003
162,8743a1220ffffff,8743a1262ffffff,26,14.972744768900105,1576,371,7.362645270417825,5.916202062607435,9.614053597694122,3.258096538021482
163,8743a1220ffffff,8743a1263ffffff,11,17.213893420912196,1576,305,7.362645270417825,5.720311776607412,9.753530184694046,2.3978952727983707
164,8743a1220ffffff,8743a126cffffff,1,20.32639924282944,1576,356,7.362645270417825,5.87493073085203,9.919724971377022,0.0
165,8743a1220ffffff,8743a126effffff,1,19.460048488417858,1576,282,7.362645270417825,5.641907070938114,9.87617023344673,0.0
166,8743a1220ffffff,8743a1270ffffff,12,12.31145894569463,1576,224,7.362645270417825,5.4116460518550396,9.418366951114958,2.4849066497880004
167,8743a1220ffffff,8743a1271ffffff,6,14.458895627139789,1576,332,7.362645270417825,5.805134968916488,9.579134277646581,1.791759469228055
168,8743a1220ffffff,8743a1274ffffff,3,10.516596017670516,1576,44,7.362645270417825,3.784189633918261,9.260804944747512,1.0986122886681098
169,8743a1220ffffff,8743a1275ffffff,10,12.738899975540047,1576,132,7.362645270417825,4.882801922586371,9.452494077881836,2.302585092994046
170,8743a1220ffffff,8743a12e0ffffff,98,17.04305730087641,1576,268,7.362645270417825,5.5909869805108565,9.743556876552452,4.584967478670572
171,8743a1220ffffff,8743a12e1ffffff,10,18.334508537347805,1576,21,7.362645270417825,3.044522437723423,9.816594816000139,2.302585092994046
172,8743a1220ffffff,8743a12e4ffffff,69,14.60815934632427,1576,174,7.362645270417825,5.159055299214529,9.589403963481084,4.23410650459726
173,8743a1220ffffff,8743a12e5ffffff,13,15.914639663585158,1576,31,7.362645270417825,3.4339872044851463,9.675057531405207,2.5649493574615367
174,8743a1220ffffff,8743a12e6ffffff,15,15.968017997802205,1576,43,7.362645270417825,3.7612001156935624,9.678405748886522,2.70805020110221
175,8743a1220ffffff,8743a1300ffffff,5,11.090972475768066,1576,431,7.362645270417825,6.066108090103747,9.313976925283624,1.6094379124341003
176,8743a1220ffffff,8743a1301ffffff,10,9.737551027024725,1576,567,7.362645270417825,6.340359303727752,9.183847620377408,2.302585092994046
177,8743a1220ffffff,8743a1302ffffff,5,10.408264109752027,1576,423,7.362645270417825,6.0473721790462776,9.250451468404451,1.6094379124341003
178,8743a1220ffffff,8743a1303ffffff,10,8.703851302757862,1576,368,7.362645270417825,5.908082938168931,9.071635770236504,2.302585092994046
179,8743a1220ffffff,8743a1308ffffff,4,6.409558467032887,1576,246,7.362645270417825,5.5053315359323625,8.765701670461715,1.3862943611198906
180,8743a1220ffffff,8743a1309ffffff,17,6.245032543551171,1576,528,7.362645270417825,6.269096283706261,8.739701748132232,2.833213344056216
181,8743a1220ffffff,8743a130affffff,52,4.868901479936506,1576,617,7.362645270417825,6.424869023905388,8.490828985879503,3.9512437185814275
182,8743a1220ffffff,8743a130bffffff,35,4.15075041957354,1576,487,7.362645270417825,6.18826412308259,8.3312853121463,3.5553480614894135
183,8743a1220ffffff,8743a130cffffff,28,8.76303748435544,1576,576,7.362645270417825,6.3561076606958915,9.078411977789214,3.332204510175204
184,8743a1220ffffff,8743a130dffffff,29,8.30248594741333,1576,613,7.362645270417825,6.418364935936212,9.024430699276294,3.367295829986474
185,8743a1220ffffff,8743a130effffff,3,7.303258099283054,1576,167,7.362645270417825,5.117993812416755,8.896212758354073,1.0986122886681098
186,8743a1220ffffff,8743a1310ffffff,1,12.29662781442931,1576,81,7.362645270417825,4.394449154672439,9.417161662145006,0.0
187,8743a1220ffffff,8743a1311ffffff,9,10.203472144569009,1576,547,7.362645270417825,6.304448802421981,9.230581348729181,2.1972245773362196
188,8743a1220ffffff,8743a1313ffffff,5,10.504192714740979,1576,95,7.362645270417825,4.553876891600541,9.25962495815995,1.6094379124341003
189,8743a1220ffffff,8743a1315ffffff,1,12.290384669102894,1576,159,7.362645270417825,5.0689042022202315,9.416653862536156,0.0
190,8743a1220ffffff,8743a1316ffffff,1,14.437308896093164,1576,8,7.362645270417825,2.0794415416798357,9.577640293129695,0.0
191,8743a1220ffffff,8743a1318ffffff,46,6.15017185434041,1576,369,7.362645270417825,5.910796644040527,8.724397888070296,3.828641396489095
193,8743a1220ffffff,8743a131affffff,2,6.763755318723122,1576,6,7.362645270417825,1.791759469228055,8.819481371247624,0.6931471805599453
194,8743a1220ffffff,8743a131bffffff,91,4.509821871147939,1576,469,7.362645270417825,6.150602768446279,8.414234648964792,4.51085950651685
195,8743a1220ffffff,8743a131cffffff,12,8.194881382243448,1576,465,7.362645270417825,6.142037405587356,9.011387036614169,2.4849066497880004
196,8743a1220ffffff,8743a131dffffff,3,6.3522903295667295,1576,392,7.362645270417825,5.971261839790462,8.756728119823586,1.0986122886681098
197,8743a1220ffffff,8743a131effffff,13,8.307154008664057,1576,593,7.362645270417825,6.385194398997726,9.02499272221755,2.5649493574615367
198,8743a1220ffffff,8743a1328ffffff,1,12.820468430918075,1576,199,7.362645270417825,5.293304824724492,9.458876266108502,0.0
199,8743a1220ffffff,8743a132affffff,1,11.151365230019485,1576,372,7.362645270417825,5.918893854273146,9.319406882645117,0.0
200,8743a1220ffffff,8743a132bffffff,1,10.522337298534477,1576,99,7.362645270417825,4.59511985013459,9.261350669684726,0.0
201,8743a1220ffffff,8743a1340ffffff,6,11.80528158652706,1576,643,7.362645270417825,6.466144724237619,9.376387006653509,1.791759469228055
202,8743a1220ffffff,8743a1342ffffff,4,9.689239734841369,1576,214,7.362645270417825,5.365976015021851,9.178874445016477,1.3862943611198906
203,8743a1220ffffff,8743a1344ffffff,2,12.570666687122742,1576,418,7.362645270417825,6.035481432524756,9.439200885246779,0.6931471805599453
204,8743a1220ffffff,8743a134cffffff,1,15.356684217600915,1576,283,7.362645270417825,5.645446897643238,9.63937122825189,0.0
205,8743a1220ffffff,8743a134dffffff,1,17.30322849981016,1576,307,7.362645270417825,5.726847747587197,9.758706172574035,0.0
206,8743a1220ffffff,8743a134effffff,3,13.472042140771412,1576,325,7.362645270417825,5.783825182329737,9.508446089545167,1.0986122886681098
207,8743a1220ffffff,8743a1350ffffff,44,5.900237983796834,1576,500,7.362645270417825,6.214608098422191,8.68291743564522,3.784189633918261
208,8743a1220ffffff,8743a1351ffffff,5,7.674111574137826,1576,115,7.362645270417825,4.74493212836325,8.94573810969668,1.6094379124341003
209,8743a1220ffffff,8743a1352ffffff,73,3.835997634289648,1576,468,7.362645270417825,6.148468295917647,8.252445473694676,4.290459441148391
210,8743a1220ffffff,8743a1353ffffff,1,5.864152449707865,1576,4,7.362645270417825,1.3862943611198906,8.676783753879832,0.0
211,8743a1220ffffff,8743a1354ffffff,9,6.862971137049142,1576,303,7.362645270417825,5.713732805509369,8.834041436183599,2.1972245773362196
212,8743a1220ffffff,8743a1355ffffff,28,8.086475129348125,1576,434,7.362645270417825,6.073044534100405,8.998071863607905,3.332204510175204
213,8743a1220ffffff,8743a1356ffffff,37,4.574712314813485,1576,509,7.362645270417825,6.2324480165505225,8.428517662817057,3.6109179126442243
214,8743a1220ffffff,8743a135affffff,86,9.027455715914739,1576,504,7.362645270417825,6.222576268071369,9.10813661472224,4.454347296253507
215,8743a1220ffffff,8743a135bffffff,3,11.285945477709424,1576,16,7.362645270417825,2.772588722239781,9.331402069405236,1.0986122886681098
216,8743a1220ffffff,8743a135cffffff,3,9.65268582372021,1576,25,7.362645270417825,3.2188758248682006,9.175095072053034,1.0986122886681098
217,8743a1220ffffff,8743a135dffffff,2,11.733229793853509,1576,77,7.362645270417825,4.343805421853684,9.37026547288477,0.6931471805599453
218,8743a1220ffffff,8743a1363ffffff,1,14.835446269670149,1576,553,7.362645270417825,6.315358001522335,9.604842018345147,0.0
