,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
179,874019602ffffff,87401b54affffff,1,109.30300310721037,224,1,5.4116460518550396,0.0,11.601888298445557,0.0
180,874019602ffffff,8740e6c82ffffff,1,57.565409613004775,224,1,5.4116460518550396,0.0,10.960694510135408,0.0
181,874019602ffffff,8740e6d20ffffff,6,20.595678298506026,224,28,5.4116460518550396,3.332204510175204,9.932885094130535,1.791759469228055
182,874019602ffffff,8740e6d2cffffff,1,21.502050700283274,224,41,5.4116460518550396,3.713572066704308,9.97595009708632,0.0
183,874019606ffffff,874019600ffffff,81,2.415458560738801,530,99,6.272877006546167,4.59511985013459,7.7900583426749535,4.394449154672439
184,874019606ffffff,874019601ffffff,1,4.831365471076969,530,25,6.272877006546167,3.2188758248682006,8.48309137232499,0.0
185,874019606ffffff,874019602ffffff,46,2.465209085099072,530,52,6.272877006546167,3.9512437185814275,7.810437467274861,3.828641396489095
186,874019606ffffff,874019603ffffff,48,4.299107370393727,530,59,6.272877006546167,4.07753744390572,8.366395271228917,3.871201010907891
187,874019606ffffff,874019604ffffff,31,2.311541206105027,530,77,6.272877006546167,4.343805421853684,7.746102288084054,3.4339872044851463
189,874019606ffffff,874019610ffffff,2,4.621084527580861,530,6,6.272877006546167,1.791759469228055,8.43860107876335,0.6931471805599453
193,874019606ffffff,874019616ffffff,54,6.112766417298708,530,62,6.272877006546167,4.127134385045092,8.718298297157459,3.9889840465642745
194,874019606ffffff,87401961cffffff,1,4.930165443550912,530,2,6.272877006546167,0.6931471805599453,8.503330637385252,0.0
195,874019606ffffff,874019620ffffff,3,6.216366463533879,530,167,6.272877006546167,5.117993812416755,8.735101697929244,1.0986122886681098
196,874019606ffffff,874019621ffffff,1,6.936619897869154,530,304,6.272877006546167,5.717027701406222,8.844714040481081,0.0
197,874019606ffffff,874019622ffffff,25,4.124609330279877,530,78,6.272877006546167,4.356708826689592,8.324969004291269,3.2188758248682006
198,874019606ffffff,874019623ffffff,92,4.623747946029081,530,98,6.272877006546167,4.584967478670572,8.439177150305573,4.5217885770490405
199,874019606ffffff,874019626ffffff,4,6.391063655258672,530,72,6.272877006546167,4.276666119016055,8.76281244597892,1.3862943611198906
200,874019606ffffff,87401962cffffff,5,8.323019223862461,530,41,6.272877006546167,3.713572066704308,9.026900496960938,1.6094379124341003
203,874019606ffffff,874019632ffffff,11,4.829569795740586,530,53,6.272877006546167,3.970291913552122,8.482719709821316,2.3978952727983707
206,874019606ffffff,87401968dffffff,3,14.563131905133178,530,5,6.272877006546167,1.6094379124341003,9.58631706618463,1.0986122886681098
207,874019606ffffff,8740196a8ffffff,57,10.285456778191245,530,62,6.272877006546167,4.127134385045092,9.238583433106133,4.04305126783455
208,874019606ffffff,8740196a9ffffff,1,10.463650641741886,530,2,6.272877006546167,0.6931471805599453,9.255758250829489,0.0
209,874019606ffffff,8740196b1ffffff,18,15.10889989723841,530,82,6.272877006546167,4.406719247264253,9.623105430310254,2.8903717578961645
210,874019606ffffff,8740196f6ffffff,33,12.772675281834607,530,57,6.272877006546167,4.04305126783455,9.455141713556898,3.4965075614664802
211,874019606ffffff,874019718ffffff,1,9.86334961126983,530,133,6.272877006546167,4.890349128221754,9.196682487369962,0.0
212,874019606ffffff,874019719ffffff,8,8.766230849305096,530,165,6.272877006546167,5.10594547390058,9.078776282861066,2.0794415416798357
213,874019606ffffff,87401978dffffff,1,7.243679894093534,530,138,6.272877006546167,4.927253685157205,8.888022670768821,0.0
214,874019606ffffff,87401979affffff,1,16.120211962845183,530,7,6.272877006546167,1.9459101490553132,9.687891197033789,0.0
215,874019606ffffff,87401979bffffff,1,14.099374731805744,530,5,6.272877006546167,1.6094379124341003,9.553956652736916,0.0
216,874019606ffffff,87401ba05ffffff,1,38.76819227338061,530,1,6.272877006546167,0.0,10.56538119664296,0.0
217,874019620ffffff,8740190dbffffff,13,14.641058298501791,73,45,4.290459441148391,3.8066624897703196,9.591653371792829,2.5649493574615367
218,874019620ffffff,8740194c2ffffff,3,34.16448566959633,73,3,4.290459441148391,1.0986122886681098,10.438971222527169,1.0986122886681098
219,874019620ffffff,874019604ffffff,3,4.125587560975857,73,77,4.290459441148391,4.343805421853684,8.325206087994784,1.0986122886681098
221,874019620ffffff,874019621ffffff,41,2.4163468531608725,73,304,4.290459441148391,5.717027701406222,7.790425876059527,3.713572066704308
227,874019620ffffff,87401962cffffff,1,4.833142156308144,73,41,4.290459441148391,3.713572066704308,8.483458968424774,0.0
228,874019620ffffff,874019630ffffff,2,6.116632714181343,73,19,4.290459441148391,2.9444389791664403,8.718930489267263,0.6931471805599453
230,874019620ffffff,874019701ffffff,1,9.867646641293438,73,20,4.290459441148391,2.995732273553991,9.197118004615954,0.0
231,874019620ffffff,874019708ffffff,2,6.394641327149915,73,12,4.290459441148391,2.4849066497880004,8.763371994700057,0.6931471805599453
232,874019620ffffff,874019709ffffff,1,6.220574812170722,73,122,4.290459441148391,4.804021044733257,8.735778338923703,0.0
233,874019620ffffff,87401971bffffff,1,4.831346076399951,73,152,4.290459441148391,5.0238805208462765,8.483087358821447,0.0
234,874019620ffffff,87401971dffffff,1,6.58136940280702,73,80,4.290459441148391,4.382026634673881,8.792150051113948,0.0
235,874019620ffffff,87401971effffff,1,8.848794413279345,73,9,4.290459441148391,2.1972245773362196,9.088149507594224,0.0
236,874019620ffffff,874019756ffffff,1,4.626991686670001,73,26,4.290459441148391,3.258096538021482,8.439878292000373,0.0
237,874019620ffffff,874019774ffffff,1,12.445350375244086,73,24,4.290459441148391,3.1780538303479458,9.429182716367501,0.0
238,874019620ffffff,87401bccdffffff,1,108.21441213412238,73,3,4.290459441148391,1.0986122886681098,11.59187907641638,0.0
239,874019621ffffff,874019600ffffff,7,6.217042735238265,198,99,5.288267030694535,4.59511985013459,8.735210463422078,1.9459101490553132
240,874019621ffffff,874019601ffffff,12,6.3919413198615915,198,25,5.288267030694535,3.2188758248682006,8.762949741913651,2.4849066497880004
241,874019621ffffff,874019602ffffff,2,8.423713368576646,198,52,5.288267030694535,3.9512437185814275,9.038924733107887,0.6931471805599453
242,874019621ffffff,874019603ffffff,4,8.250262806438789,198,59,5.288267030694535,4.07753744390572,9.018121535062226,1.3862943611198906
243,874019621ffffff,874019604ffffff,36,4.625078691764125,198,77,5.288267030694535,4.343805421853684,8.439464853404187,3.58351893845611
245,874019621ffffff,874019606ffffff,1,6.936619897869154,198,7,5.288267030694535,1.9459101490553132,8.844714040481081,0.0
246,874019621ffffff,87401961affffff,1,14.394759356353129,198,21,5.288267030694535,3.044522437723423,9.574688953051506,0.0
247,874019621ffffff,874019620ffffff,64,2.4163468531608725,198,167,5.288267030694535,5.117993812416755,7.790425876059527,4.1588830833596715
249,874019621ffffff,874019622ffffff,2,4.036058549299834,198,78,5.288267030694535,4.356708826689592,8.3032716239184,0.6931471805599453
251,874019621ffffff,874019624ffffff,3,4.30059645859861,198,62,5.288267030694535,4.127134385045092,8.366741502219746,1.0986122886681098
252,874019621ffffff,874019625ffffff,2,2.4666986542632228,198,29,5.288267030694535,3.367295829986474,7.811041276380379,0.6931471805599453
253,874019621ffffff,874019626ffffff,9,4.832244686160841,198,72,5.288267030694535,4.276666119016055,8.483273298778053,2.1972245773362196
256,874019621ffffff,874019631ffffff,1,6.117882070901578,198,98,5.288267030694535,4.584967478670572,8.719134690667175,0.0
257,874019621ffffff,874019635ffffff,1,6.236828459192132,198,6,5.288267030694535,1.791759469228055,8.738387397461667,0.0
258,874019621ffffff,874019640ffffff,4,17.30691806552181,198,8,5.288267030694535,2.0794415416798357,9.758919367425655,1.3862943611198906
259,874019621ffffff,874019643ffffff,1,19.364649411009548,198,1,5.288267030694535,0.0,9.871256126682686,0.0
260,874019621ffffff,874019645ffffff,1,17.712358817616874,198,5,5.288267030694535,1.6094379124341003,9.78207436935092,0.0
261,874019621ffffff,874019651ffffff,10,17.4144785213366,198,74,5.288267030694535,4.30406509320417,9.76511465996131,2.302585092994046
262,874019621ffffff,87401968cffffff,1,20.819202088498688,198,16,5.288267030694535,2.772588722239781,9.943679048581924,0.0
263,874019621ffffff,8740196e1ffffff,1,17.25981655573982,198,85,5.288267030694535,4.442651256490317,9.756194272657416,0.0
264,874019621ffffff,874019709ffffff,18,6.395081494369513,198,122,5.288267030694535,4.804021044733257,8.763440815331322,2.8903717578961645
265,874019621ffffff,87401970bffffff,1,4.933647850453943,198,12,5.288267030694535,2.4849066497880004,8.504036591764052,0.0
266,874019621ffffff,87401970effffff,2,8.962357428660578,198,158,5.288267030694535,5.062595033026967,9.100900148801738,0.6931471805599453
267,874019621ffffff,87401971affffff,1,9.662691014641855,198,7,5.288267030694535,1.9459101490553132,9.176130946840798,0.0
268,874019621ffffff,87401971bffffff,2,7.247692929560824,198,152,5.288267030694535,5.0238805208462765,8.888576446017504,0.6931471805599453
269,874019621ffffff,874019731ffffff,3,17.413652707209685,198,13,5.288267030694535,2.5649493574615367,9.76506724043701,1.0986122886681098
270,874019621ffffff,874019750ffffff,1,4.627738247386945,198,47,5.288267030694535,3.8501476017100584,8.44003959317776,0.0
271,874019621ffffff,874019755ffffff,1,6.942603894695376,198,3,5.288267030694535,1.0986122886681098,8.845576211898576,0.0
272,874019621ffffff,87401975effffff,1,6.240937246526985,198,3,5.288267030694535,1.0986122886681098,8.739045869356124,0.0
273,874019621ffffff,874019773ffffff,1,8.431839045968749,198,29,5.288267030694535,3.367295829986474,9.03988877317985,0.0
274,874019621ffffff,87401978dffffff,1,12.1024395429788,198,138,5.288267030694535,4.927253685157205,9.401244950940999,0.0
275,874019621ffffff,874019799ffffff,3,18.339660301898142,198,13,5.288267030694535,2.5649493574615367,9.816875748537385,1.0986122886681098
276,874019622ffffff,8740190dbffffff,26,16.86514926972367,162,45,5.087596335232384,3.8066624897703196,9.733063890428856,3.258096538021482
277,874019622ffffff,874019602ffffff,1,6.390162091532778,162,52,5.087596335232384,3.9512437185814275,8.762671391796626,0.0
278,874019622ffffff,874019603ffffff,2,7.396865670124034,162,59,5.087596335232384,4.07753744390572,8.908946814634149,0.6931471805599453
280,874019622ffffff,874019621ffffff,86,4.036058549299834,162,304,5.087596335232384,5.717027701406222,8.3032716239184,4.454347296253507
286,874019622ffffff,87401962cffffff,3,6.238159469981737,162,41,5.087596335232384,3.713572066704308,8.73860075196713,1.0986122886681098
287,874019622ffffff,874019630ffffff,2,4.034147139383463,162,19,5.087596335232384,2.9444389791664403,8.302798045809563,0.6931471805599453
288,874019622ffffff,874019631ffffff,2,2.3118331552074296,162,98,5.087596335232384,4.584967478670572,7.746228526126636,0.6931471805599453
289,874019622ffffff,874019632ffffff,1,6.11492777733422,162,53,5.087596335232384,3.970291913552122,8.718651758171873,0.0
291,874019622ffffff,8740196a5ffffff,1,11.552506027195967,162,1,5.087596335232384,0.0,9.35474422202549,0.0
292,874019622ffffff,8740196a8ffffff,1,14.389822978747638,162,62,5.087596335232384,4.127134385045092,9.574345989263973,0.0
293,874019622ffffff,8740196abffffff,10,16.488769510996036,162,19,5.087596335232384,2.9444389791664403,9.710495437954203,2.302585092994046
294,874019622ffffff,874019701ffffff,6,11.184736138235577,162,20,5.087596335232384,2.995732273553991,9.322394686531494,1.791759469228055
295,874019622ffffff,874019709ffffff,1,8.428518424634325,162,122,5.087596335232384,4.804021044733257,9.039494922986231,0.0
296,874019622ffffff,874019719ffffff,3,4.932500276068428,162,165,5.087596335232384,5.10594547390058,8.503804010255145,1.0986122886681098
297,874019622ffffff,87401971bffffff,3,4.299491214443105,162,152,5.087596335232384,5.0238805208462765,8.36648453107423,1.0986122886681098
298,874019622ffffff,87401971dffffff,1,7.3991252605211475,162,80,5.087596335232384,4.382026634673881,8.909252206146451,0.0
299,874019622ffffff,874019754ffffff,1,9.253982725993174,162,5,5.087596335232384,1.6094379124341003,9.13291735855455,0.0
300,874019622ffffff,874019756ffffff,4,6.939490175177897,162,26,5.087596335232384,3.258096538021482,8.84512768143573,1.3862943611198906
301,874019622ffffff,874019788ffffff,1,10.096215948028268,162,3,5.087596335232384,1.0986122886681098,9.22001501612119,0.0
