origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
8729a002effffff,8729a0025ffffff,32,5.1721203522182515,6083,32,8.713253274320705,3.4657359027997265,8.551231335191655,3.4657359027997265
8729a002effffff,8729a0029ffffff,1,5.130845387741646,6083,1,8.713253274320705,0.0,8.54322059818537,0.0
8729a002effffff,8729a002affffff,1,2.5855477055243656,6083,1,8.713253274320705,0.0,7.858079333319243,0.0
8729a002effffff,8729a002cffffff,45,2.6175423402437707,6083,45,8.713253274320705,3.8066624897703196,7.870373083244638,3.8066624897703196
8729a002effffff,8729a002effffff,84,0.0,6083,84,8.713253274320705,4.430816798843313,0.0,4.430816798843313
8729a002effffff,8729a0032ffffff,1,11.279512175421159,6083,1,8.713253274320705,0.0,9.33083192964369,0.0
8729a002effffff,8729a0034ffffff,5,10.266797602994176,6083,5,8.713253274320705,1.6094379124341003,9.236767830362611,1.6094379124341003
8729a002effffff,8729a0035ffffff,70,7.699461666877283,6083,70,8.713253274320705,4.248495242049359,8.949035562781752,4.248495242049359
8729a002effffff,8729a0036ffffff,3,11.801845906254437,6083,3,8.713253274320705,1.0986122886681098,9.376095959871037,1.0986122886681098
8729a002effffff,8729a0040ffffff,25,15.975932249795132,6083,25,8.713253274320705,3.2188758248682006,9.678901226535082,3.2188758248682006
8729a002effffff,8729a0041ffffff,62,18.448164554666548,6083,63,8.713253274320705,4.143134726391533,9.822774366853542,4.127134385045092
8729a002effffff,8729a0042ffffff,33,15.564893375946083,6083,33,8.713253274320705,3.4965075614664802,9.65283747769156,3.4965075614664802
8729a002effffff,8729a0045ffffff,13,16.78934126710645,6083,13,8.713253274320705,2.5649493574615367,9.728559075481847,2.5649493574615367
8729a002effffff,8729a0046ffffff,30,13.53707584767237,6083,30,8.713253274320705,3.4011973816621555,9.513261427628747,3.4011973816621555
8729a002effffff,8729a004cffffff,5,20.941797154265736,6083,48,8.713253274320705,3.871201010907891,9.949550054981414,1.6094379124341003
8729a002effffff,8729a0050ffffff,5,13.582785435895188,6083,5,8.713253274320705,1.6094379124341003,9.516632113071196,1.6094379124341003
8729a002effffff,8729a0051ffffff,95,15.588132322398616,6083,95,8.713253274320705,4.553876891600541,9.654329304466959,4.553876891600541
8729a002effffff,8729a0055ffffff,11,13.30513538899242,6083,11,8.713253274320705,2.3978952727983707,9.495980515283318,2.3978952727983707
8729a002effffff,8729a0056ffffff,8,11.795451481088328,6083,8,8.713253274320705,2.0794415416798357,9.37555404328618,2.0794415416798357
8729a002effffff,8729a0058ffffff,44,20.00769287602274,6083,44,8.713253274320705,3.784189633918261,9.903922101907009,3.784189633918261
8729a002effffff,8729a0059ffffff,2,22.168558964254228,6083,5,8.713253274320705,1.6094379124341003,10.00647540905453,0.6931471805599453
8729a002effffff,8729a005bffffff,63,22.345589591819888,6083,145,8.713253274320705,4.976733742420574,10.014428997428501,4.143134726391533
8729a002effffff,8729a005cffffff,76,17.737516304998948,6083,77,8.713253274320705,4.343805421853684,9.783493616796527,4.330733340286331
8729a002effffff,8729a0061ffffff,50,16.854171926814857,6083,50,8.713253274320705,3.912023005428146,9.73241282796113,3.912023005428146
8729a002effffff,8729a0062ffffff,41,12.82390537528035,6083,41,8.713253274320705,3.713572066704308,9.45914429186597,3.713572066704308
8729a002effffff,8729a0066ffffff,44,11.793610993070615,6083,44,8.713253274320705,3.784189633918261,9.375398010634113,3.784189633918261
8729a002effffff,8729a0068ffffff,65,20.51309829190086,6083,65,8.713253274320705,4.174387269895637,9.928867650310536,4.174387269895637
8729a002effffff,8729a0069ffffff,11,23.075299881560618,6083,19,8.713253274320705,2.9444389791664403,10.046561390679782,2.3978952727983707
8729a002effffff,8729a006bffffff,42,21.87862276883993,6083,43,8.713253274320705,3.7612001156935624,9.99331101547504,3.7376696182833684
8729a002effffff,8729a006cffffff,35,19.39692231049273,6083,35,8.713253274320705,3.5553480614894135,9.872921241918801,3.5553480614894135
8729a002effffff,8729a006dffffff,3,21.94393419026762,6083,42,8.713253274320705,3.7376696182833684,9.996291603269244,1.0986122886681098
8729a002effffff,8729a006effffff,5,17.95046486399745,6083,5,8.713253274320705,1.6094379124341003,9.795426998608814,1.6094379124341003
8729a002effffff,8729a0070ffffff,87,9.227008006569825,6083,87,8.713253274320705,4.465908118654584,9.129998486931957,4.465908118654584
8729a002effffff,8729a0071ffffff,11,11.72963785719144,6083,11,8.713253274320705,2.3978952727983707,9.369959318446266,2.3978952727983707
8729a002effffff,8729a0073ffffff,4,11.153808432984553,6083,4,8.713253274320705,1.3862943611198906,9.31962593352191,1.3862943611198906
8729a002effffff,8729a0074ffffff,89,7.69562718704617,6083,89,8.713253274320705,4.48863636973214,8.948537484223296,4.48863636973214
8729a002effffff,8729a0080ffffff,1,23.56175901217894,6083,1,8.713253274320705,0.0,10.067422736689267,0.0
8729a002effffff,8729a0082ffffff,26,26.180146985391158,6083,26,8.713253274320705,3.258096538021482,10.172794850016462,3.258096538021482
8729a002effffff,8729a0083ffffff,15,24.98733038281579,6083,15,8.713253274320705,2.70805020110221,10.126164210185083,2.70805020110221
8729a002effffff,8729a0085ffffff,17,20.943451641155836,6083,17,8.713253274320705,2.833213344056216,9.949629052143486,2.833213344056216
8729a002effffff,8729a0086ffffff,74,24.95209943813816,6083,74,8.713253274320705,4.30406509320417,10.124753319441739,4.30406509320417
8729a002effffff,8729a008dffffff,63,20.782787058955847,6083,63,8.713253274320705,4.143134726391533,9.941928493426595,4.143134726391533
8729a002effffff,8729a008effffff,2,24.010839172130026,6083,2,8.713253274320705,0.6931471805599453,10.086302286536961,0.6931471805599453
8729a002effffff,8729a0090ffffff,8,30.17227453617072,6083,8,8.713253274320705,2.0794415416798357,10.314711862430892,2.0794415416798357
8729a002effffff,8729a0091ffffff,37,28.79861467993515,6083,37,8.713253274320705,3.6109179126442243,10.268117286865618,3.6109179126442243
8729a002effffff,8729a0093ffffff,5,31.41716121479526,6083,5,8.713253274320705,1.6094379124341003,10.355141387334365,1.6094379124341003
8729a002effffff,8729a0094ffffff,55,29.10419691480387,6083,55,8.713253274320705,4.007333185232471,10.278672025352211,4.007333185232471
8729a002effffff,8729a0096ffffff,16,31.69502780524827,6083,16,8.713253274320705,2.772588722239781,10.363946646185811,2.772588722239781
8729a002effffff,8729a009cffffff,1,27.596204265455373,6083,1,8.713253274320705,0.0,10.225469751844706,0.0
8729a002effffff,8729a00a1ffffff,1,17.142063841121285,6083,1,8.713253274320705,0.0,9.749348930034921,0.0
8729a002effffff,8729a00a2ffffff,63,21.37331487421836,6083,63,8.713253274320705,4.143134726391533,9.969945240623117,4.143134726391533
8729a002effffff,8729a00a3ffffff,41,19.74132995995955,6083,41,8.713253274320705,3.713572066704308,9.890520338441625,3.713572066704308
8729a002effffff,8729a00a4ffffff,1,18.22105775283556,6083,1,8.713253274320705,0.0,9.810388103670359,0.0
8729a002effffff,8729a00a5ffffff,2,16.286623928863246,6083,2,8.713253274320705,0.6931471805599453,9.698160830236892,0.6931471805599453
8729a002effffff,8729a00a6ffffff,4,20.68094821520005,6083,4,8.713253274320705,1.3862943611198906,9.93701653188336,1.3862943611198906
8729a002effffff,8729a00aeffffff,60,18.3252257530156,6083,60,8.713253274320705,4.0943445622221,9.816088414177626,4.0943445622221
8729a002effffff,8729a00b2ffffff,38,28.233097393345297,6083,38,8.713253274320705,3.6375861597263857,10.248285653943944,3.6375861597263857
8729a002effffff,8729a00b6ffffff,42,27.577745626576178,6083,42,8.713253274320705,3.7376696182833684,10.22480066904309,3.7376696182833684
8729a002effffff,8729a00c4ffffff,89,18.74282145205951,6083,89,8.713253274320705,4.48863636973214,9.838619454537243,4.48863636973214
8729a002effffff,8729a00c5ffffff,80,19.56522119286914,6083,80,8.713253274320705,4.382026634673881,9.881559949914587,4.382026634673881
8729a002effffff,8729a00c8ffffff,2,25.839962080558855,6083,2,8.713253274320705,0.6931471805599453,10.159716189423206,0.6931471805599453
8729a002effffff,8729a00caffffff,1,27.276712773997062,6083,1,8.713253274320705,0.0,10.213825265846996,0.0
8729a002effffff,8729a00cdffffff,18,24.598330726499878,6083,18,8.713253274320705,2.8903717578961645,10.110474515310516,2.8903717578961645
8729a002effffff,8729a00ceffffff,100,24.704010606725166,6083,124,8.713253274320705,4.820281565605037,10.114761360614919,4.605170185988092
8729a002effffff,8729a00d0ffffff,4,24.904174882834912,6083,4,8.713253274320705,1.3862943611198906,10.122830887479715,1.3862943611198906
8729a002effffff,8729a00d1ffffff,26,25.128648049270616,6083,26,8.713253274320705,3.258096538021482,10.13180362523744,3.258096538021482
8729a002effffff,8729a00dcffffff,6,25.609188558961943,6083,6,8.713253274320705,1.791759469228055,10.150745541874858,1.791759469228055
8729a002effffff,8729a00ddffffff,1,26.33165595269442,6083,1,8.713253274320705,0.0,10.178565119134797,0.0
8729a002effffff,8729a00e0ffffff,9,14.444351118681087,6083,9,8.713253274320705,2.1972245773362196,9.578127919886406,2.1972245773362196
8729a002effffff,8729a00e1ffffff,31,15.508130199243439,6083,31,8.713253274320705,3.4339872044851463,9.649184174600844,3.4339872044851463
8729a002effffff,8729a00e2ffffff,10,16.246198382419347,6083,10,8.713253274320705,2.302585092994046,9.695675765658315,2.302585092994046
8729a002effffff,8729a00e3ffffff,46,17.001453281731333,6083,46,8.713253274320705,3.828641396489095,9.741112923316646,3.828641396489095
8729a002effffff,8729a00e8ffffff,65,19.460297646082996,6083,65,8.713253274320705,4.174387269895637,9.87618303625488,4.174387269895637
8729a002effffff,8729a00ecffffff,90,16.897003678435084,6083,90,8.713253274320705,4.499809670330265,9.73495076839741,4.499809670330265
8729a002effffff,8729a00eeffffff,41,18.091610019207952,6083,41,8.713253274320705,3.713572066704308,9.803258847650795,3.713572066704308
8729a002effffff,8729a00f1ffffff,2,18.246588467985937,6083,2,8.713253274320705,0.6931471805599453,9.81178821153905,0.6931471805599453
8729a002effffff,8729a00f2ffffff,10,20.425437057620496,6083,10,8.713253274320705,2.302585092994046,9.924585275031449,2.302585092994046
8729a002effffff,8729a00f5ffffff,8,15.873927664846791,6083,8,8.713253274320705,2.0794415416798357,9.672496267205426,2.0794415416798357
8729a002effffff,8729a0100ffffff,12,16.059748572273033,6083,12,8.713253274320705,2.4849066497880004,9.6841335973904,2.4849066497880004
8729a002effffff,8729a0101ffffff,1,14.352372788364578,6083,1,8.713253274320705,0.0,9.571740231087473,0.0
8729a002effffff,8729a0104ffffff,28,18.558744025342374,6083,28,8.713253274320705,3.332204510175204,9.828750214507066,3.332204510175204
8729a002effffff,8729a0105ffffff,10,16.913222799311306,6083,10,8.713253274320705,2.302585092994046,9.7359101327345,2.302585092994046
8729a002effffff,8729a0106ffffff,42,17.973311115655946,6083,42,8.713253274320705,3.7376696182833684,9.79669885727381,3.7376696182833684
8729a002effffff,8729a0108ffffff,23,10.345602060354242,6083,23,8.713253274320705,3.1354942159291497,9.244413441442758,3.1354942159291497
8729a002effffff,8729a0109ffffff,34,9.376532844813028,6083,34,8.713253274320705,3.5263605246161616,9.146071984462628,3.5263605246161616
8729a002effffff,8729a010affffff,3,9.276780039598915,6083,3,8.713253274320705,1.0986122886681098,9.135377577291802,1.0986122886681098
8729a002effffff,8729a010bffffff,9,7.7586914295474365,6083,9,8.713253274320705,2.1972245773362196,8.956697848153068,2.1972245773362196
8729a002effffff,8729a010dffffff,98,11.904332399433873,6083,98,8.713253274320705,4.584967478670572,9.384741679525204,4.584967478670572
8729a002effffff,8729a011bffffff,2,9.232826292125793,6083,2,8.713253274320705,0.6931471805599453,9.13062879112107,0.6931471805599453
8729a002effffff,8729a0120ffffff,1,22.054868222285364,6083,1,8.713253274320705,0.0,10.00133397799796,0.0
8729a002effffff,8729a0122ffffff,10,21.079601648730954,6083,10,8.713253274320705,2.302585092994046,9.956108543459152,2.302585092994046
8729a002effffff,8729a0123ffffff,8,19.48155304902818,6083,8,8.713253274320705,2.0794415416798357,9.877274628620626,2.0794415416798357
8729a002effffff,8729a0126ffffff,29,23.61543121555799,6083,29,8.713253274320705,3.367295829986474,10.069697986699875,3.367295829986474
8729a002effffff,8729a0131ffffff,27,20.396081617513865,6083,27,8.713253274320705,3.295836866004329,9.923147111633535,3.295836866004329
8729a002effffff,8729a0134ffffff,45,24.771249455528615,6083,45,8.713253274320705,3.8066624897703196,10.117479332067342,3.8066624897703196
8729a002effffff,8729a0135ffffff,20,22.85553344407004,6083,20,8.713253274320705,2.995732273553991,10.036992282983283,2.995732273553991
8729a002effffff,8729a0136ffffff,11,24.470028256811453,6083,11,8.713253274320705,2.3978952727983707,10.105245176674062,2.3978952727983707
8729a002effffff,8729a0140ffffff,83,13.086808897511812,6083,83,8.713253274320705,4.418840607796598,9.479436457384447,4.418840607796598
8729a002effffff,8729a0142ffffff,43,10.469629436316893,6083,43,8.713253274320705,3.7612001156935624,9.256329420139405,3.7612001156935624
8729a002effffff,8729a0143ffffff,67,11.965194252616373,6083,67,8.713253274320705,4.204692619390966,9.389840807531765,4.204692619390966
8729a002effffff,8729a0146ffffff,89,12.005407405970509,6083,89,8.713253274320705,4.48863636973214,9.393195736766836,4.48863636973214
8729a002effffff,8729a0150ffffff,9,6.928512507901537,6083,9,8.713253274320705,2.1972245773362196,8.843544744529458,2.1972245773362196
8729a002effffff,8729a0151ffffff,42,7.852357937276386,6083,42,8.713253274320705,3.7376696182833684,8.968696482022436,3.7376696182833684
8729a002effffff,8729a0152ffffff,15,4.527011341961454,6083,15,8.713253274320705,2.70805020110221,8.418038124730026,2.70805020110221
8729a002effffff,8729a0153ffffff,26,5.234995278991951,6083,26,8.713253274320705,3.258096538021482,8.563312225385372,3.258096538021482
8729a002effffff,8729a0154ffffff,92,9.054463664563361,6083,92,8.713253274320705,4.5217885770490405,9.111123574369719,4.5217885770490405
8729a002effffff,8729a0155ffffff,87,9.44546236435152,6083,87,8.713253274320705,4.465908118654584,9.153395597421545,4.465908118654584
8729a002effffff,8729a0156ffffff,84,6.893089851093872,6083,84,8.713253274320705,4.430816798843313,8.838419780222786,4.430816798843313
8729a002effffff,8729a015affffff,15,6.831381833507983,6083,15,8.713253274320705,2.70805020110221,8.82942862288618,2.70805020110221
8729a002effffff,8729a015cffffff,57,9.406052920409639,6083,57,8.713253274320705,4.04305126783455,9.149214997597632,4.04305126783455
8729a002effffff,8729a015effffff,29,6.890449418374497,6083,29,8.713253274320705,3.367295829986474,8.83803670739552,3.367295829986474
8729a002effffff,8729a0163ffffff,15,17.17707045433768,6083,15,8.713253274320705,2.70805020110221,9.751388875746196,2.70805020110221
8729a002effffff,8729a0170ffffff,9,13.582352458847645,6083,9,8.713253274320705,2.1972245773362196,9.51660023801323,2.1972245773362196
8729a002effffff,8729a0171ffffff,4,13.857456187722173,6083,4,8.713253274320705,1.3862943611198906,9.536650880372763,1.3862943611198906
8729a002effffff,8729a0172ffffff,86,11.373105071963188,6083,86,8.713253274320705,4.454347296253507,9.339094565731864,4.454347296253507
8729a002effffff,8729a0192ffffff,36,29.3921802567041,6083,36,8.713253274320705,3.58351893845611,10.288517962361267,3.58351893845611
8729a002effffff,8729a0193ffffff,17,27.03854412993899,6083,17,8.713253274320705,2.833213344056216,10.205055670914895,2.833213344056216
8729a002effffff,8729a0198ffffff,32,22.47485395181913,6083,32,8.713253274320705,3.4657359027997265,10.020196854249557,3.4657359027997265
8729a002effffff,8729a0199ffffff,39,20.29679207587051,6083,39,8.713253274320705,3.6635616461296463,9.918267394379123,3.6635616461296463
8729a002effffff,8729a019affffff,83,24.78635376547729,6083,83,8.713253274320705,4.418840607796598,10.118088873283762,4.418840607796598
8729a002effffff,8729a019bffffff,53,22.68100385817517,6083,53,8.713253274320705,3.970291913552122,10.029327107473804,3.970291913552122
8729a002effffff,8729a019effffff,50,24.728349697054078,6083,50,8.713253274320705,3.912023005428146,10.115746064053825,3.912023005428146
8729a002effffff,8729a03a6ffffff,1,24.4303309152464,6083,78,8.713253274320705,4.356708826689592,10.103621641492655,0.0
8729a002effffff,8729a03b4ffffff,32,22.823016283532844,6083,32,8.713253274320705,3.4657359027997265,10.03556860633213,3.4657359027997265
8729a002effffff,8729a0548ffffff,7,32.58120154149325,6083,7,8.713253274320705,1.9459101490553132,10.391521453276779,1.9459101490553132
8729a002effffff,8729a054bffffff,25,33.346552629631326,6083,25,8.713253274320705,3.2188758248682006,10.414739664232151,3.2188758248682006
8729a002effffff,8729a054cffffff,31,32.007030329527744,6083,31,8.713253274320705,3.4339872044851463,10.373742098097473,3.4339872044851463
8729a002effffff,8729a0561ffffff,22,31.51965165702483,6083,22,8.713253274320705,3.091042453358316,10.358398218156099,3.091042453358316
8729a002effffff,8729a0565ffffff,29,31.779708458538234,6083,29,8.713253274320705,3.367295829986474,10.366614732433113,3.367295829986474
8729a002effffff,8729a0569ffffff,36,27.153865855492406,6083,36,8.713253274320705,3.58351893845611,10.209311530500655,3.58351893845611
8729a002effffff,8729a056cffffff,97,29.221347601692813,6083,97,8.713253274320705,4.574710978503383,10.282689024366704,4.574710978503383
8729a002effffff,8729a0880ffffff,2,33.84244934988543,6083,2,8.713253274320705,0.6931471805599453,10.42950073966872,0.6931471805599453
8729a002effffff,8729a0881ffffff,23,32.375774850187916,6083,23,8.713253274320705,3.1354942159291497,10.385196619126614,3.1354942159291497
8729a002effffff,8729a0882ffffff,9,32.895747357263765,6083,9,8.713253274320705,2.1972245773362196,10.401129067345186,2.1972245773362196
8729a002effffff,8729a0885ffffff,19,34.960220158282176,6083,19,8.713253274320705,2.9444389791664403,10.461994730713121,2.9444389791664403
8729a002effffff,8729a0888ffffff,7,28.46341784032788,6083,7,8.713253274320705,1.9459101490553132,10.25641008940467,1.9459101490553132
8729a002effffff,8729a088affffff,43,27.211174612504568,6083,43,8.713253274320705,3.7612001156935624,10.21141974819082,3.7612001156935624
8729a002effffff,8729a088cffffff,35,31.053016536728745,6083,35,8.713253274320705,3.5553480614894135,10.343483436056228,3.5553480614894135
8729a002effffff,8729a088effffff,88,29.792664306805833,6083,88,8.713253274320705,4.477336814478207,10.302051042735224,4.477336814478207
8729a002effffff,8729a0891ffffff,5,32.13525978596291,6083,5,8.713253274320705,1.6094379124341003,10.377740259960976,1.6094379124341003
8729a002effffff,8729a0893ffffff,3,31.574467864971634,6083,3,8.713253274320705,1.0986122886681098,10.36013576468521,1.0986122886681098
8729a002effffff,8729a0898ffffff,71,27.8458568673493,6083,71,8.713253274320705,4.2626798770413155,10.234475379645197,4.2626798770413155
8729a002effffff,8729a089affffff,84,27.200561960428196,6083,84,8.713253274320705,4.430816798843313,10.211029675651078,4.430816798843313
8729a002effffff,8729a089bffffff,42,25.34109086807298,6083,42,8.713253274320705,3.7376696182833684,10.140221963023366,3.7376696182833684
8729a002effffff,8729a089cffffff,46,30.365163186987917,6083,46,8.713253274320705,3.828641396489095,10.321084214431115,3.828641396489095
8729a002effffff,8729a089dffffff,40,28.71648173465996,6083,40,8.713253274320705,3.6888794541139363,10.265261335984185,3.6888794541139363
8729a002effffff,8729a089effffff,87,29.65730202451991,6083,87,8.713253274320705,4.465908118654584,10.297497366059934,4.465908118654584
8729a002effffff,8729a08a1ffffff,1,38.823804175852345,6083,1,8.713253274320705,0.0,10.566814604239902,0.0
8729a002effffff,8729a08a3ffffff,4,37.54579254145681,6083,4,8.713253274320705,1.3862943611198906,10.533343235207225,1.3862943611198906
8729a002effffff,8729a08aaffffff,8,33.64294768632346,6083,8,8.713253274320705,2.0794415416798357,10.423588458162662,2.0794415416798357
8729a002effffff,8729a08acffffff,1,37.64565725259154,6083,1,8.713253274320705,0.0,10.535999444494712,0.0
8729a002effffff,8729a08aeffffff,43,36.233210496962236,6083,43,8.713253274320705,3.7612001156935624,10.497758992895973,3.7612001156935624
8729a002effffff,8729a0a90ffffff,2,20.486587756907927,6083,2,8.713253274320705,0.6931471805599453,9.927574506479539,0.6931471805599453
8729a002effffff,8729a0a92ffffff,48,18.575243321881565,6083,48,8.713253274320705,3.871201010907891,9.829638802575053,3.871201010907891
8729a002effffff,8729a0a93ffffff,5,21.069996171205492,6083,16,8.713253274320705,2.772588722239781,9.955652784807594,1.6094379124341003
8729a002effffff,8729a0a94ffffff,71,20.21900567993988,6083,163,8.713253274320705,5.093750200806762,9.91442777348144,4.2626798770413155
8729a002effffff,8729a0a96ffffff,47,18.08838698161325,6083,47,8.713253274320705,3.8501476017100584,9.803080690673823,3.8501476017100584
8729a002effffff,8729a0ab6ffffff,97,20.66645494377769,6083,97,8.713253274320705,4.574710978503383,9.93631551707257,4.574710978503383
8729a002effffff,8729a0c42ffffff,20,32.004186371376534,6083,20,8.713253274320705,2.995732273553991,10.373653242754791,2.995732273553991
8729a002effffff,8729a0c50ffffff,27,35.244711288314356,6083,27,8.713253274320705,3.295836866004329,10.470099135258824,3.295836866004329
8729a002effffff,8729a0c53ffffff,7,33.635353286392075,6083,7,8.713253274320705,1.9459101490553132,10.423362704120132,1.9459101490553132
8729a002effffff,8729a0c54ffffff,50,36.96588106173688,6083,50,8.713253274320705,3.912023005428146,10.51777768433983,3.912023005428146
8729a002effffff,8729a0c55ffffff,47,34.47818643027144,6083,47,8.713253274320705,3.8501476017100584,10.448111129089492,3.8501476017100584
8729a002effffff,8729a0c56ffffff,1,37.77170436179445,6083,1,8.713253274320705,0.0,10.539342013932128,0.0
8729a002effffff,8729a0c58ffffff,1,28.548458352691306,6083,1,8.713253274320705,0.0,10.25939324301947,0.0
8729a002effffff,8729a0c5affffff,6,29.590479372753546,6083,6,8.713253274320705,1.791759469228055,10.295241739844192,1.791759469228055
8729a002effffff,8729a0c5cffffff,2,30.214698894200808,6083,2,8.713253274320705,0.6931471805599453,10.316116899231469,0.6931471805599453
8729a002effffff,8729a0c5effffff,42,31.089430685744887,6083,42,8.713253274320705,3.7376696182833684,10.344655355827383,3.7376696182833684
8729a002effffff,8729a0c68ffffff,1,28.909517357328493,6083,1,8.713253274320705,0.0,10.271960730295739,0.0
8729a002effffff,8729a0c69ffffff,6,26.796907354222377,6083,6,8.713253274320705,1.791759469228055,10.196079079652577,1.791759469228055
8729a002effffff,8729a0c6cffffff,43,31.2241562753535,6083,43,8.713253274320705,3.7612001156935624,10.348979339796418,3.7612001156935624
8729a002effffff,8729a0c6dffffff,79,29.168375087092656,6083,79,8.713253274320705,4.3694478524670215,10.280874639495252,4.3694478524670215
8729a002effffff,8729a0c73ffffff,34,36.33169573916379,6083,34,8.713253274320705,3.5263605246161616,10.500473323925814,3.5263605246161616
8729a002effffff,8729a0ce8ffffff,25,33.391774701679424,6083,25,8.713253274320705,3.2188758248682006,10.41609482926586,3.2188758248682006
8729a002effffff,8729a0ce9ffffff,12,30.820656821506034,6083,12,8.713253274320705,2.4849066497880004,10.335972865427447,2.4849066497880004
8729a002effffff,8729a0cecffffff,2,34.720000739446526,6083,2,8.713253274320705,0.6931471805599453,10.45509999149965,0.6931471805599453
8729a002effffff,8729a0cedffffff,45,32.15451956693941,6083,45,8.713253274320705,3.8066624897703196,10.378339396638994,3.8066624897703196
8729a002effffff,8729a0d68ffffff,74,45.74306406097041,6083,74,8.713253274320705,4.30406509320417,10.730817314984565,4.30406509320417
8729a002effffff,8729a0d69ffffff,68,43.924784426051474,6083,68,8.713253274320705,4.219507705176107,10.69025677120094,4.219507705176107
8729a0aabffffff,8729a0041ffffff,1,22.319644722941014,3192,63,8.068402958569699,4.143134726391533,10.013267301514496,0.0
8729a0aabffffff,8729a0043ffffff,14,24.923966571735683,3192,14,8.068402958569699,2.6390573296152584,10.123625253675105,2.6390573296152584
8729a0aabffffff,8729a0048ffffff,78,22.35982456515812,3192,78,8.068402958569699,4.356708826689592,10.015065803385083,4.356708826689592
8729a0aabffffff,8729a004cffffff,43,20.92181014077219,3192,48,8.068402958569699,3.871201010907891,9.94859523711045,3.7612001156935624
8729a0aabffffff,8729a004dffffff,41,19.758985511051552,3192,41,8.068402958569699,3.713572066704308,9.89141423805521,3.713572066704308
8729a0aabffffff,8729a004effffff,46,23.53745302628377,3192,46,8.068402958569699,3.828641396489095,10.066390661844448,3.828641396489095
8729a0aabffffff,8729a0059ffffff,3,27.57003732995927,3192,5,8.068402958569699,1.6094379124341003,10.224521128625925,1.0986122886681098
8729a0aabffffff,8729a005bffffff,82,30.177982511201645,3192,145,8.068402958569699,4.976733742420574,10.314901017744287,4.406719247264253
8729a0aabffffff,8729a005cffffff,1,27.530570020395206,3192,77,8.068402958569699,4.343805421853684,10.22308862594734,0.0
8729a0aabffffff,8729a005dffffff,87,26.153185570955923,3192,87,8.068402958569699,4.465908118654584,10.171764516759618,4.465908118654584
8729a0aabffffff,8729a0069ffffff,8,15.690796855450918,3192,19,8.068402958569699,2.9444389791664403,9.660893361505837,2.0794415416798357
8729a0aabffffff,8729a006bffffff,1,18.306257791519275,3192,43,8.068402958569699,3.7612001156935624,9.815052860833738,0.0
8729a0aabffffff,8729a006dffffff,39,14.532161575773168,3192,42,8.068402958569699,3.7376696182833684,9.584188322418436,3.6635616461296463
