,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
68,8730982c3ffffff,8730982c9ffffff,7,6.801794398726858,263,14,5.572154032177765,2.6390573296152584,8.825088747740319,1.9459101490553132
70,8730982c3ffffff,8730982cbffffff,16,5.769547293449326,263,20,5.572154032177765,2.995732273553991,8.660522206555031,2.772588722239781
72,8730982c3ffffff,8730982cdffffff,84,6.08519058319674,263,88,5.572154032177765,4.477336814478207,8.71377764498415,4.430816798843313
74,8730982c3ffffff,8730982d0ffffff,2,6.085180273354111,263,18,5.572154032177765,2.8903717578961645,8.713775951009698,0.6931471805599453
75,8730982c3ffffff,8730982d1ffffff,37,3.9654175651919803,263,65,5.572154032177765,4.174387269895637,8.285618589768493,3.6109179126442243
76,8730982c3ffffff,8730982d3ffffff,1,5.975419885559825,263,100,5.572154032177765,4.605170185988092,8.695576986318931,0.0
77,8730982c3ffffff,8730982d5ffffff,6,4.533146372537927,263,8,5.572154032177765,2.0794415416798357,8.41939211385867,1.791759469228055
78,8730982c3ffffff,8730982d8ffffff,1,3.483671628553893,263,2,5.572154032177765,0.6931471805599453,8.156129094523935,0.0
80,8730982c3ffffff,8730982dcffffff,10,2.1665984691891342,263,11,5.572154032177765,2.3978952727983707,7.681375137467837,2.302585092994046
82,8730982c3ffffff,8730982deffffff,30,4.333722048865058,263,47,5.572154032177765,3.8501476017100584,8.374412769250133,3.4011973816621555
86,8730982c3ffffff,8730982e5ffffff,1,8.665372101067328,263,6,5.572154032177765,1.791759469228055,9.067205539419508,0.0
87,8730982c3ffffff,8730982e6ffffff,5,7.934582662377706,263,6,5.572154032177765,1.791759469228055,8.97911205967588,1.6094379124341003
88,8730982c3ffffff,8730982eaffffff,1,4.331620367101302,263,42,5.572154032177765,3.7376696182833684,8.373927803569979,0.0
89,8730982c3ffffff,8730982ebffffff,1,5.973251434864971,263,61,5.572154032177765,4.110873864173311,8.69521408608337,0.0
90,8730982c3ffffff,8730982f0ffffff,1,7.33547278354898,263,16,5.572154032177765,2.772588722239781,8.90061345890834,0.0
91,8730982c3ffffff,8730982f1ffffff,12,5.445008849793421,263,21,5.572154032177765,3.044522437723423,8.602638298240358,2.4849066497880004
92,8730982c3ffffff,8730982f3ffffff,2,5.7660353531445105,263,2,5.572154032177765,0.6931471805599453,8.659913423845367,0.6931471805599453
93,8730982c3ffffff,8730982f4ffffff,2,9.067899022286385,263,3,5.572154032177765,1.0986122886681098,9.112606149003222,0.6931471805599453
94,8730982c3ffffff,8730982f5ffffff,4,7.327836728501669,263,7,5.572154032177765,1.9459101490553132,8.899572082218524,1.3862943611198906
95,8730982c3ffffff,8730994ddffffff,1,41.93682120913063,263,3,5.572154032177765,1.0986122886681098,10.64394335291882,0.0
96,8730982c3ffffff,873099582ffffff,1,13.60606603010948,263,10,5.572154032177765,2.302585092994046,9.518344497836502,0.0
97,8730982c3ffffff,873099586ffffff,1,12.754326051263819,263,16,5.572154032177765,2.772588722239781,9.453704192872777,0.0
98,8730982c3ffffff,873099595ffffff,1,11.337701112711233,263,128,5.572154032177765,4.852030263919617,9.335977030396212,0.0
99,8730982c3ffffff,87309959affffff,1,15.16953404674654,263,39,5.572154032177765,3.6635616461296463,9.627110275859152,0.0
100,8730982c3ffffff,87309b161ffffff,1,43.44167906139581,263,25,5.572154032177765,3.2188758248682006,10.6791976253902,0.0
101,8730982c3ffffff,87309b826ffffff,1,18.432682641082227,263,1,5.572154032177765,0.0,9.821934848450233,0.0
102,8730982c3ffffff,87309b82bffffff,1,20.996071833719366,263,4,5.572154032177765,1.3862943611198906,9.952138270493835,0.0
103,8730982c3ffffff,87309b951ffffff,1,14.251853704800226,263,8,5.572154032177765,2.0794415416798357,9.564712425633424,0.0
104,8730982c3ffffff,87309b962ffffff,3,7.9461646522423335,263,9,5.572154032177765,2.1972245773362196,8.980570496517839,1.0986122886681098
105,8730982c3ffffff,87309b964ffffff,1,5.449646851990939,263,7,5.572154032177765,1.9459101490553132,8.603489569053078,0.0
106,8730982c3ffffff,87309b966ffffff,4,5.9585376423173475,263,11,5.572154032177765,2.3978952727983707,8.69274818025777,1.3862943611198906
107,8730982c3ffffff,87309b96effffff,1,10.903929649615103,263,52,5.572154032177765,3.9512437185814275,9.296970227410437,0.0
108,8730982c3ffffff,87309b974ffffff,1,6.969457722386417,263,2,5.572154032177765,0.6931471805599453,8.849436171955098,0.0
109,8730982c3ffffff,87309b976ffffff,3,8.892948492029365,263,21,5.572154032177765,3.044522437723423,9.093126379737182,1.0986122886681098
110,8730982c3ffffff,87309baaeffffff,1,52.23114330068013,263,1,5.572154032177765,0.0,10.863453356404598,0.0
111,8730982c3ffffff,87309bae1ffffff,1,60.57446629831848,263,1,5.572154032177765,0.0,11.01164524352251,0.0
112,8730982d1ffffff,87309820cffffff,1,15.586263572845784,123,2,4.812184355372417,0.6931471805599453,9.654209422132814,0.0
113,8730982d1ffffff,873098213ffffff,1,13.149635853997832,123,64,4.812184355372417,4.1588830833596715,9.484225390353082,0.0
114,8730982d1ffffff,873098273ffffff,1,17.14928231863984,123,2,4.812184355372417,0.6931471805599453,9.749769914186864,0.0
115,8730982d1ffffff,87309828affffff,2,9.06484573725016,123,3,4.812184355372417,1.0986122886681098,9.112269415831008,0.6931471805599453
116,8730982d1ffffff,87309828bffffff,1,6.799052725379505,123,14,4.812184355372417,2.6390573296152584,8.824685644866419,0.0
117,8730982d1ffffff,87309828dffffff,1,7.334778375208084,123,4,4.812184355372417,1.3862943611198906,8.900518802903083,0.0
118,8730982d1ffffff,8730982c0ffffff,2,4.332736371566714,123,2,4.812184355372417,0.6931471805599453,8.3741853522736,0.6931471805599453
122,8730982d1ffffff,8730982cbffffff,1,9.069289401435183,123,20,4.812184355372417,2.995732273553991,9.112759450145372,0.0
127,8730982d1ffffff,8730982d4ffffff,56,3.6682836007098287,123,71,4.812184355372417,4.2626798770413155,8.207751717827543,4.02535169073515
129,8730982d1ffffff,8730982d6ffffff,2,4.532980417259593,123,4,4.812184355372417,1.3862943611198906,8.419355511971158,0.6931471805599453
136,8730982d1ffffff,8730982e2ffffff,1,6.962672667123126,123,1,4.812184355372417,0.0,8.848462296211167,0.0
137,8730982d1ffffff,8730982e5ffffff,2,10.893730321794658,123,6,4.812184355372417,1.791759469228055,9.29603449459827,0.6931471805599453
138,8730982d1ffffff,8730982eaffffff,2,8.064489291803131,123,42,4.812184355372417,3.7376696182833684,8.995349657262523,0.6931471805599453
139,8730982d1ffffff,8730982f0ffffff,1,5.9522572855093445,123,16,4.812184355372417,2.772588722239781,8.6916937916902,0.0
140,8730982d1ffffff,8730982f1ffffff,8,5.237229617986517,123,21,4.812184355372417,3.044522437723423,8.563738861064945,2.0794415416798357
142,8730982d1ffffff,873098358ffffff,3,23.171700772858973,123,5,4.812184355372417,1.6094379124341003,10.050730173985146,1.0986122886681098
143,8730982d1ffffff,873099405ffffff,2,36.02922380941474,123,2,4.812184355372417,0.6931471805599453,10.492113415474574,0.6931471805599453
144,8730982d1ffffff,873099534ffffff,1,28.407512386714355,123,2,4.812184355372417,0.6931471805599453,10.254444111165219,0.0
145,8730982d1ffffff,87309b852ffffff,1,27.92498834541831,123,1,4.812184355372417,0.0,10.237313016164029,0.0
146,8730982d1ffffff,87309b8caffffff,1,38.2406670995105,123,32,4.812184355372417,3.4657359027997265,10.551680961913569,0.0
147,8730982d1ffffff,87309b922ffffff,1,9.910371283430553,123,20,4.812184355372417,2.995732273553991,9.201437991457688,0.0
148,8730982d1ffffff,87309b924ffffff,2,8.283064930039174,123,4,4.812184355372417,1.3862943611198906,9.022089060490453,0.6931471805599453
149,8730982d1ffffff,87309b925ffffff,6,6.085537480034547,123,55,4.812184355372417,4.007333185232471,8.71383464072678,1.791759469228055
151,8730982d1ffffff,87309b929ffffff,3,5.242320452206518,123,73,4.812184355372417,4.290459441148391,8.564710250713654,1.0986122886681098
152,8730982d1ffffff,87309b92bffffff,1,6.971128752578194,123,92,4.812184355372417,4.5217885770490405,8.849675873563228,0.0
155,8730982d1ffffff,87309b935ffffff,1,11.899087792751441,123,8,4.812184355372417,2.0794415416798357,9.384301056614545,0.0
156,8730982d1ffffff,87309b954ffffff,1,10.9980934084206,123,4,4.812184355372417,1.3862943611198906,9.305568130967696,0.0
157,8730982d1ffffff,87309b960ffffff,1,9.402495071562324,123,5,4.812184355372417,1.6094379124341003,9.14883671527526,0.0
158,8730982d1ffffff,87309b966ffffff,1,7.341929175912163,123,11,4.812184355372417,2.3978952727983707,8.901493112288954,0.0
159,8730982d1ffffff,87309b96cffffff,1,13.722566360229328,123,4,4.812184355372417,1.3862943611198906,9.526869806293867,0.0
160,8730982d1ffffff,87309b972ffffff,1,9.04883534553727,123,72,4.812184355372417,4.276666119016055,9.110501842665176,0.0
161,8730982d1ffffff,87309b974ffffff,1,5.958773196951348,123,2,4.812184355372417,0.6931471805599453,8.692787705132522,0.0
162,8730982d1ffffff,87309bb00ffffff,8,38.27676833590309,123,10,4.812184355372417,2.302585092994046,10.552624545432337,2.0794415416798357
163,8730982d1ffffff,87309bb02ffffff,2,38.197752953749074,123,2,4.812184355372417,0.6931471805599453,10.550558148871986,0.6931471805599453
164,8730982d1ffffff,87309bb85ffffff,2,39.63139730923281,123,2,4.812184355372417,0.6931471805599453,10.587402176639348,0.6931471805599453
165,8730982d1ffffff,87309bba3ffffff,1,37.65634671520165,123,2,4.812184355372417,0.6931471805599453,10.536283346070157,0.0
166,8730982e9ffffff,873098209ffffff,20,9.24923739561008,223,20,5.407171771460119,2.995732273553991,9.132404494567425,2.995732273553991
167,8730982e9ffffff,87309820bffffff,3,9.066539011480307,223,4,5.407171771460119,1.3862943611198906,9.112456173489164,1.0986122886681098
168,8730982e9ffffff,873098250ffffff,1,5.9493783499702495,223,1,5.407171771460119,0.0,8.691210084748324,0.0
169,8730982e9ffffff,873098252ffffff,4,5.443974087919449,223,5,5.407171771460119,1.6094379124341003,8.602448276479603,1.3862943611198906
171,8730982e9ffffff,873098258ffffff,34,4.328394903332406,223,110,5.407171771460119,4.700480365792417,8.373183066042445,3.5263605246161616
173,8730982e9ffffff,87309825cffffff,18,5.443146853008279,223,76,5.407171771460119,4.330733340286331,8.60229633861111,2.8903717578961645
175,8730982e9ffffff,873098266ffffff,1,13.87077834975332,223,2,5.407171771460119,0.6931471805599453,9.53761172064536,0.0
176,8730982e9ffffff,8730982e6ffffff,1,10.178257580224415,223,6,5.407171771460119,1.791759469228055,9.228107358194007,0.0
179,8730982e9ffffff,8730982eaffffff,7,3.9637437237284003,223,42,5.407171771460119,3.7376696182833684,8.285196497359209,1.9459101490553132
180,8730982e9ffffff,8730982ebffffff,52,2.164987632533914,223,61,5.407171771460119,4.110873864173311,7.680631717726498,3.9512437185814275
181,8730982e9ffffff,8730982ecffffff,10,3.6682421465337582,223,21,5.407171771460119,3.044522437723423,8.20774042014256,2.302585092994046
183,8730982e9ffffff,8730995b4ffffff,52,2.2666750985375823,223,56,5.407171771460119,4.02535169073515,7.726510399972661,3.9512437185814275
184,8730982e9ffffff,8730995b6ffffff,20,1.984573364134148,223,34,5.407171771460119,3.5263605246161616,7.593662999842915,2.995732273553991
185,8730982f1ffffff,873098202ffffff,2,9.907565571488465,544,3,6.298949246855942,1.0986122886681098,9.20115487128618,0.6931471805599453
186,8730982f1ffffff,873098204ffffff,3,12.916158905853958,544,3,6.298949246855942,1.0986122886681098,9.466311854227566,1.0986122886681098
187,8730982f1ffffff,873098205ffffff,66,12.314126658368636,544,66,6.298949246855942,4.189654742026425,9.41858359538755,4.189654742026425
188,8730982f1ffffff,87309820cffffff,1,10.431102888115998,544,2,6.298949246855942,0.6931471805599453,9.25264314685898,0.0
189,8730982f1ffffff,873098210ffffff,11,10.87609561969395,544,12,6.298949246855942,2.4849066497880004,9.29441453805401,2.3978952727983707
190,8730982f1ffffff,873098211ffffff,3,9.243690954588168,544,6,6.298949246855942,1.791759469228055,9.131804714878294,1.0986122886681098
191,8730982f1ffffff,873098212ffffff,4,10.991931998021679,544,4,6.298949246855942,1.3862943611198906,9.305007799625198,1.3862943611198906
192,8730982f1ffffff,873098213ffffff,63,9.060397604174637,544,64,6.298949246855942,4.1588830833596715,9.111778648086457,4.143134726391533
193,8730982f1ffffff,873098215ffffff,1,11.185573544737911,544,2,6.298949246855942,0.6931471805599453,9.322469547510499,0.0
198,8730982f1ffffff,87309821effffff,11,7.321416596412562,544,11,6.298949246855942,2.3978952727983707,8.898695688594353,2.3978952727983707
199,8730982f1ffffff,873098276ffffff,1,12.943110776564918,544,2,6.298949246855942,0.6931471805599453,9.468396197401711,0.0
200,8730982f1ffffff,873098281ffffff,7,10.504475817626068,544,7,6.298949246855942,1.9459101490553132,9.259651906648967,1.9459101490553132
201,8730982f1ffffff,873098283ffffff,3,12.165138226652404,544,5,6.298949246855942,1.6094379124341003,9.406411816533385,1.0986122886681098
202,8730982f1ffffff,873098285ffffff,14,11.324659402228692,544,14,6.298949246855942,2.6390573296152584,9.334826174018561,2.6390573296152584
203,8730982f1ffffff,873098288ffffff,6,7.928199709154394,544,6,6.298949246855942,1.791759469228055,8.978307390135734,1.791759469228055
205,8730982f1ffffff,87309828affffff,1,9.905032540042944,544,3,6.298949246855942,1.0986122886681098,9.200899198024976,0.0
206,8730982f1ffffff,87309828bffffff,4,8.06457782862468,544,14,6.298949246855942,2.6390573296152584,8.995360634443498,1.3862943611198906
207,8730982f1ffffff,87309828dffffff,2,6.082582578103756,544,4,6.298949246855942,1.3862943611198906,8.713349041246293,0.6931471805599453
208,8730982f1ffffff,87309828effffff,5,10.014742139326785,544,5,6.298949246855942,1.6094379124341003,9.211913348132954,1.6094379124341003
209,8730982f1ffffff,873098298ffffff,3,13.856238316202251,544,3,6.298949246855942,1.0986122886681098,9.53656299720458,1.0986122886681098
210,8730982f1ffffff,87309829dffffff,1,11.893005132969165,544,1,6.298949246855942,0.0,9.383789781825985,0.0
211,8730982f1ffffff,8730982a8ffffff,3,7.950980653161183,544,3,6.298949246855942,1.0986122886681098,8.981176315380884,1.0986122886681098
212,8730982f1ffffff,8730982a9ffffff,24,5.762038972904587,544,24,6.298949246855942,3.1780538303479458,8.659220214020877,3.1780538303479458
214,8730982f1ffffff,8730982acffffff,72,9.386245837648811,544,72,6.298949246855942,4.276666119016055,9.147107221154476,4.276666119016055
215,8730982f1ffffff,8730982aeffffff,13,10.172759990774226,544,13,6.298949246855942,2.5649493574615367,9.227567134655683,2.5649493574615367
216,8730982f1ffffff,8730982c1ffffff,1,5.765555249444051,544,4,6.298949246855942,1.3862943611198906,8.659830170725453,0.0
217,8730982f1ffffff,8730982c4ffffff,36,2.265766811894252,544,36,6.298949246855942,3.58351893845611,7.726109783238157,3.58351893845611
219,8730982f1ffffff,8730982d0ffffff,4,5.44913508193783,544,18,6.298949246855942,2.8903717578961645,8.603395673026796,1.3862943611198906
220,8730982f1ffffff,8730982d1ffffff,11,5.237229617986517,544,65,6.298949246855942,4.174387269895637,8.563738861064945,2.3978952727983707
221,8730982f1ffffff,8730982d2ffffff,1,7.527514388967052,544,19,6.298949246855942,2.9444389791664403,8.926453009027401,0.0
222,8730982f1ffffff,8730982d3ffffff,5,6.964639230745602,544,100,6.298949246855942,4.605170185988092,8.848744659568375,1.6094379124341003
225,8730982f1ffffff,8730982d6ffffff,2,6.498508830171307,544,4,6.298949246855942,1.3862943611198906,8.779481888439552,0.6931471805599453
226,8730982f1ffffff,8730982daffffff,1,9.040048284500378,544,7,6.298949246855942,1.9459101490553132,9.109530407338124,0.0
227,8730982f1ffffff,8730982dcffffff,1,5.95322609524386,544,11,6.298949246855942,2.3978952727983707,8.69185651452687,0.0
228,8730982f1ffffff,8730982deffffff,2,7.115250764421573,544,47,6.298949246855942,3.8501476017100584,8.870136287684442,0.6931471805599453
232,8730982f1ffffff,8730982e5ffffff,3,6.493783617033283,544,6,6.298949246855942,1.791759469228055,8.77875461323538,1.0986122886681098
234,8730982f1ffffff,8730982eaffffff,32,6.798131191897297,544,42,6.298949246855942,3.7376696182833684,8.824550117103984,3.4657359027997265
235,8730982f1ffffff,8730982ebffffff,1,9.064727714354925,544,61,6.298949246855942,4.110873864173311,9.112256397336441,0.0
242,8730982f1ffffff,8730982f6ffffff,25,4.5307002565282515,544,25,6.298949246855942,3.2188758248682006,8.418852480624375,3.2188758248682006
243,8730982f1ffffff,873098358ffffff,2,18.370885289604704,544,5,6.298949246855942,1.6094379124341003,9.8185768016642,0.6931471805599453
244,8730982f1ffffff,87309835bffffff,2,17.135525877953842,544,2,6.298949246855942,0.6931471805599453,9.748967480706018,0.6931471805599453
245,8730982f1ffffff,87309864dffffff,1,20.38469712010565,544,6,6.298949246855942,1.791759469228055,9.922588812368192,0.0
246,8730982f1ffffff,873099481ffffff,1,31.411383732784685,544,57,6.298949246855942,4.04305126783455,10.35495748054089,0.0
247,8730982f1ffffff,87309949bffffff,21,34.52386963741592,544,43,6.298949246855942,3.7612001156935624,10.44943520238089,3.044522437723423
248,8730982f1ffffff,87309949cffffff,7,30.912914864933285,544,11,6.298949246855942,2.3978952727983707,10.338961680776055,1.9459101490553132
249,8730982f1ffffff,87309949effffff,27,30.89007647523728,544,218,6.298949246855942,5.384495062789089,10.33822263396963,3.295836866004329
250,8730982f1ffffff,8730994a1ffffff,2,28.862813902130426,544,107,6.298949246855942,4.672828834461906,10.270343975437548,0.6931471805599453
251,8730982f1ffffff,8730994a2ffffff,1,26.123007133800808,544,91,6.298949246855942,4.51085950651685,10.170609984097108,0.0
252,8730982f1ffffff,8730994a3ffffff,5,28.220488922726805,544,57,6.298949246855942,4.04305126783455,10.247838985273901,1.6094379124341003
253,8730982f1ffffff,873099593ffffff,7,16.715159576987748,544,9,6.298949246855942,2.1972245773362196,9.724131169884274,1.9459101490553132
254,8730982f1ffffff,87309b825ffffff,1,19.150954934337932,544,8,6.298949246855942,2.0794415416798357,9.860160074742454,0.0
255,8730982f1ffffff,87309b82affffff,1,24.7136910889487,544,12,6.298949246855942,2.4849066497880004,10.115153126733095,0.0
256,8730982f1ffffff,87309b91cffffff,2,18.42225237702143,544,30,6.298949246855942,3.4011973816621555,9.821368861922373,0.6931471805599453
257,8730982f1ffffff,87309b925ffffff,1,8.665727041046932,544,55,6.298949246855942,4.007333185232471,9.067246494585891,0.0
258,8730982f1ffffff,87309b92affffff,1,12.353597311911805,544,31,6.298949246855942,3.4339872044851463,9.42178352476421,0.0
259,8730982f1ffffff,87309ba88ffffff,4,63.44742450565691,544,4,6.298949246855942,1.3862943611198906,11.05798264234815,1.3862943611198906
260,8730982f1ffffff,87309baaaffffff,7,59.4556314143757,544,7,6.298949246855942,1.9459101490553132,10.993002441976776,1.9459101490553132
261,8730982f1ffffff,87309baf0ffffff,1,63.62493507575912,544,4,6.298949246855942,1.3862943611198906,11.060776450416878,0.0
262,8730982f1ffffff,87309bbadffffff,1,44.48682528258082,544,2,6.298949246855942,0.6931471805599453,10.702970841566504,0.0
263,873099411ffffff,87309824cffffff,1,22.015230362371355,147,1,4.990432586778736,0.0,9.999535204085458,0.0
264,873099411ffffff,8730982ddffffff,1,27.227642401582987,147,9,4.990432586778736,2.1972245773362196,10.212024727707437,0.0
265,873099411ffffff,873099400ffffff,3,4.331760200644788,147,3,4.990432586778736,1.0986122886681098,8.373960077638591,1.0986122886681098
266,873099411ffffff,873099402ffffff,2,2.1661450048457302,147,109,4.990432586778736,4.6913478822291435,7.681165914316445,0.6931471805599453
267,873099411ffffff,873099406ffffff,1,3.484428988392513,147,93,4.990432586778736,4.532599493153256,8.156346411283971,0.0
268,873099411ffffff,873099408ffffff,2,8.292909836755321,147,5,4.990432586778736,1.6094379124341003,9.023276769847229,0.6931471805599453
273,873099411ffffff,873099414ffffff,4,3.678185023625476,147,5,4.990432586778736,1.6094379124341003,8.210446545665537,1.3862943611198906
275,873099411ffffff,873099416ffffff,89,4.540668704395317,147,89,4.990432586778736,4.48863636973214,8.421049779537432,4.48863636973214
276,873099411ffffff,873099418ffffff,11,3.6799604057178272,147,25,4.990432586778736,3.2188758248682006,8.210928976928296,2.3978952727983707
277,873099411ffffff,873099419ffffff,2,5.783056482185397,147,28,4.990432586778736,3.332204510175204,8.662860529037358,0.6931471805599453
278,873099411ffffff,87309941affffff,1,3.9807966849770366,147,5,4.990432586778736,1.6094379124341003,8.289488424801535,0.0
279,873099411ffffff,87309941bffffff,1,5.46428068386202,147,31,4.990432586778736,3.4339872044851463,8.60617075955927,0.0
280,873099411ffffff,87309941cffffff,1,2.2707401708797277,147,51,4.990432586778736,3.9318256327243257,7.728301411892707,0.0
281,873099411ffffff,87309941effffff,9,1.9900367274075152,147,30,4.990432586778736,3.4011973816621555,7.596410750608028,2.1972245773362196
282,873099411ffffff,873099422ffffff,1,6.966738985235987,147,16,4.990432586778736,2.772588722239781,8.849046058765861,0.0
283,873099411ffffff,87309942cffffff,1,10.825423877842956,147,1,4.990432586778736,0.0,9.289745080279976,0.0
284,873099411ffffff,873099462ffffff,1,17.934972646750566,147,3,4.990432586778736,1.0986122886681098,9.79456362026342,0.0
285,873099411ffffff,8730994a0ffffff,1,7.9355102239443545,147,38,4.990432586778736,3.6375861597263857,8.979228939229744,0.0
286,873099411ffffff,8730994a1ffffff,1,5.976830533853862,147,107,4.990432586778736,4.672828834461906,8.695812994140601,0.0
287,873099411ffffff,8730994e4ffffff,4,7.979274069667827,147,8,4.990432586778736,2.0794415416798357,8.984728034423997,1.3862943611198906
288,873099411ffffff,8730994f5ffffff,2,7.356199071134016,147,12,4.990432586778736,2.4849066497880004,8.903434578303987,0.6931471805599453
289,873099411ffffff,873099582ffffff,1,14.692016385403788,147,10,4.990432586778736,2.302585092994046,9.595127584059684,0.0
290,873099411ffffff,873099586ffffff,1,15.941283397942513,147,16,4.990432586778736,2.772588722239781,9.676730191642214,0.0
