origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
872664cf2ffffff,872664cf4ffffff,79,4.191736502170027,4019,79,8.2987883944492,4.3694478524670215,8.341108902880343,4.3694478524670215
872664cf2ffffff,872664cf5ffffff,29,4.986665123088308,4019,29,8.2987883944492,3.367295829986474,8.514723168036209,3.367295829986474
872664cf2ffffff,872664cf6ffffff,2,2.3781106199366113,4019,2,8.2987883944492,0.6931471805599453,7.774482007724084,0.6931471805599453
872664cf2ffffff,872664d89ffffff,8,15.6146319320268,4019,8,8.2987883944492,2.0794415416798357,9.656027738448536,2.0794415416798357
872664cf2ffffff,872759240ffffff,3,24.32558585704763,4019,55,8.2987883944492,4.007333185232471,10.099325099463467,1.0986122886681098
872664cf2ffffff,872759244ffffff,39,24.08601312829718,4019,39,8.2987883944492,3.6635616461296463,10.08942809988927,3.6635616461296463
872664cf2ffffff,872759245ffffff,72,22.002088398646446,4019,72,8.2987883944492,4.276666119016055,9.998938104244512,4.276666119016055
872664cf2ffffff,872759249ffffff,86,19.934057339568717,4019,86,8.2987883944492,4.454347296253507,9.900235136137816,4.454347296253507
872664cf2ffffff,87275924dffffff,48,18.91028220999337,4019,84,8.2987883944492,4.430816798843313,9.847513965276226,3.871201010907891
872664cf2ffffff,872759264ffffff,15,22.36573446635757,4019,86,8.2987883944492,4.454347296253507,10.015330065569822,2.70805020110221
872664cf2ffffff,872759266ffffff,30,24.307619223485613,4019,40,8.2987883944492,3.6888794541139363,10.098586266992232,3.4011973816621555
872664cf2ffffff,872759269ffffff,40,15.727199546440053,4019,40,8.2987883944492,3.6888794541139363,9.6632105296437,3.6888794541139363
872664cf2ffffff,87275926affffff,20,20.01047010196058,4019,20,8.2987883944492,2.995732273553991,9.904060893242958,2.995732273553991
872664cf2ffffff,87275926effffff,76,19.71931815678357,4019,76,8.2987883944492,4.330733340286331,9.889404761737614,4.330733340286331
872664d91ffffff,872664c93ffffff,8,17.99429954142635,1424,8,7.261225091971921,2.0794415416798357,9.797865866188781,2.0794415416798357
872664d91ffffff,872664c95ffffff,89,14.286009444066213,1424,89,7.261225091971921,4.48863636973214,9.567105972890083,4.48863636973214
872664d91ffffff,872664d85ffffff,93,7.488128659708829,1424,93,7.261225091971921,4.532599493153256,8.921207735926716,4.532599493153256
872664d91ffffff,872664d8cffffff,21,8.755987879912857,1424,21,7.261225091971921,3.044522437723423,9.077607275475687,3.044522437723423
872664d91ffffff,872664d8dffffff,37,11.005128998893207,1424,37,7.261225091971921,3.6109179126442243,9.306207578329975,3.6109179126442243
872664d91ffffff,872664d90ffffff,84,2.489124943920548,1424,84,7.261225091971921,4.430816798843313,7.82008816648121,4.430816798843313
872664d91ffffff,872664d91ffffff,24,0.0,1424,24,7.261225091971921,3.1780538303479458,0.0,3.1780538303479458
872664d91ffffff,872664d93ffffff,36,2.4954136930737927,1424,36,7.261225091971921,3.58351893845611,7.822610458172946,3.58351893845611
872664d91ffffff,872664d95ffffff,41,2.3832122976968697,1424,41,7.261225091971921,3.713572066704308,7.776624075267776,3.713572066704308
872664d91ffffff,872664da3ffffff,31,8.88331713619237,1424,31,7.261225091971921,3.4339872044851463,9.092042881832421,3.4339872044851463
872664d91ffffff,872664db0ffffff,23,7.151528058306241,1424,23,7.261225091971921,3.1354942159291497,8.875221147783574,3.1354942159291497
872664d91ffffff,872664db3ffffff,3,4.767055122964798,1424,49,7.261225091971921,3.8918202981106265,8.469693769702854,1.0986122886681098
872664d91ffffff,872664db6ffffff,77,8.619947362100561,1424,77,7.261225091971921,4.343805421853684,9.061950260414758,4.343805421853684
872664d91ffffff,872759220ffffff,11,25.496550134352127,1424,70,7.261225091971921,4.248495242049359,10.146337653368533,2.3978952727983707
872664d91ffffff,872759225ffffff,11,23.04089493299246,1424,11,7.261225091971921,2.3978952727983707,10.04506935678344,2.3978952727983707
872664d91ffffff,872759229ffffff,21,22.624835942461388,1424,21,7.261225091971921,3.044522437723423,10.026847715618675,3.044522437723423
872664d91ffffff,87275922bffffff,31,25.078228858276972,1424,117,7.261225091971921,4.762173934797756,10.129795246996517,3.4339872044851463
872664d91ffffff,872759260ffffff,23,18.84602832594543,1424,23,7.261225091971921,3.1354942159291497,9.84411053195737,3.1354942159291497
872664d91ffffff,872759261ffffff,13,19.040787413877503,1424,13,7.261225091971921,2.5649493574615367,9.854391180718489,2.5649493574615367
872664d91ffffff,872759264ffffff,71,16.77601046101289,1424,86,7.261225091971921,4.454347296253507,9.727764803303192,4.2626798770413155
872664d91ffffff,872759266ffffff,10,18.97789883148726,1424,40,7.261225091971921,3.6888794541139363,9.851083053172486,2.302585092994046
872664d91ffffff,872759340ffffff,15,12.473903678548249,1424,15,7.261225091971921,2.70805020110221,9.431474199431454,2.70805020110221
872664d91ffffff,872759341ffffff,8,11.316806022632887,1424,8,7.261225091971921,2.0794415416798357,9.334132518717718,2.0794415416798357
872664d91ffffff,872759342ffffff,3,14.967731455963667,1424,3,7.261225091971921,1.0986122886681098,9.613718734742532,1.0986122886681098
872664d91ffffff,872759344ffffff,46,11.522595721889779,1424,46,7.261225091971921,3.828641396489095,9.352152014184139,3.828641396489095
872664d91ffffff,872759346ffffff,40,13.982762166225504,1424,88,7.261225091971921,4.477336814478207,9.54565209018672,3.6888794541139363
872664d91ffffff,872759348ffffff,100,12.58447910047373,1424,100,7.261225091971921,4.605170185988092,9.440298976012363,4.605170185988092
872664d91ffffff,87275934affffff,23,14.79860220646357,1424,23,7.261225091971921,3.1354942159291497,9.602355581449338,3.1354942159291497
872664d91ffffff,87275934cffffff,4,10.626758778292151,1424,4,7.261225091971921,1.3862943611198906,9.271224609811076,1.3862943611198906
872664d91ffffff,872759351ffffff,97,17.461239938890326,1424,97,7.261225091971921,4.574710978503383,9.767796110906882,4.574710978503383
872664d91ffffff,872759354ffffff,35,18.159229662489533,1424,110,7.261225091971921,4.700480365792417,9.806989298688176,3.5553480614894135
872664d91ffffff,872759355ffffff,42,16.452873091447294,1424,42,7.261225091971921,3.7376696182833684,9.70831617476898,3.7376696182833684
872664d91ffffff,87275935bffffff,41,19.42988153065339,1424,56,7.261225091971921,4.02535169073515,9.874618910907598,3.713572066704308
872664d91ffffff,87275935cffffff,29,16.2443191630762,1424,29,7.261225091971921,3.367295829986474,9.695560094760078,3.367295829986474
872664d91ffffff,87275935dffffff,13,15.337780699817339,1424,13,7.261225091971921,2.5649493574615367,9.63813958674372,2.5649493574615367
872664d91ffffff,87275935effffff,56,18.71945127644736,1424,56,7.261225091971921,4.02535169073515,9.83737185638885,4.02535169073515
872664d91ffffff,872759361ffffff,6,6.677604659505472,1424,50,7.261225091971921,3.912023005428146,8.806664361403971,1.791759469228055
872664d91ffffff,872759ae8ffffff,89,12.688853121945536,1424,89,7.261225091971921,4.48863636973214,9.448557986326678,4.48863636973214
872664d91ffffff,872759aebffffff,18,10.48198678780297,1424,18,7.261225091971921,2.8903717578961645,9.25750891610674,2.8903717578961645
872664d91ffffff,872759aedffffff,1,13.290356169229641,1424,1,7.261225091971921,0.0,9.494869190837438,0.0
8727592ebffffff,872664413ffffff,72,25.759912435428063,6790,72,8.823206220552741,4.276666119016055,10.156613600220966,4.276666119016055
8727592ebffffff,872664414ffffff,23,22.50959131733125,6790,23,8.823206220552741,3.1354942159291497,10.021741202650876,3.1354942159291497
8727592ebffffff,872664416ffffff,2,21.68743681017815,6790,2,8.823206220552741,0.6931471805599453,9.98453453161466,0.6931471805599453
8727592ebffffff,872664433ffffff,11,23.566919952628723,6790,11,8.823206220552741,2.3978952727983707,10.067641742253532,2.3978952727983707
8727592ebffffff,872664434ffffff,20,21.323935131922294,6790,20,8.823206220552741,2.995732273553991,9.967632330475876,2.995732273553991
8727592ebffffff,872664436ffffff,25,19.866371077672238,6790,25,8.823206220552741,3.2188758248682006,9.89683402068656,3.2188758248682006
8727592ebffffff,872664480ffffff,3,25.250256167674685,6790,3,8.823206220552741,1.0986122886681098,10.136631182680894,1.0986122886681098
8727592ebffffff,872664486ffffff,11,23.446688209526194,6790,11,8.823206220552741,2.3978952727983707,10.062527185199208,2.3978952727983707
8727592ebffffff,872664490ffffff,79,24.986752740032557,6790,79,8.823206220552741,4.3694478524670215,10.126141093416134,4.3694478524670215
8727592ebffffff,872664491ffffff,1,26.433127801591404,6790,1,8.823206220552741,0.0,10.182411174048873,0.0
8727592ebffffff,872664493ffffff,22,27.345824626757146,6790,22,8.823206220552741,3.091042453358316,10.216355699711562,3.091042453358316
8727592ebffffff,872664494ffffff,77,22.628773965660045,6790,77,8.823206220552741,4.343805421853684,10.027021750316987,4.343805421853684
8727592ebffffff,872664495ffffff,49,24.101218574875478,6790,49,8.823206220552741,3.8918202981106265,10.090059172290532,3.8918202981106265
8727592ebffffff,872664496ffffff,100,23.711993854304254,6790,100,8.823206220552741,4.605170185988092,10.07377844077618,4.605170185988092
8727592ebffffff,8726644a0ffffff,29,20.85176006454504,6790,29,8.823206220552741,3.367295829986474,9.945241595662264,3.367295829986474
8727592ebffffff,8726644a3ffffff,19,22.903407148979124,6790,19,8.823206220552741,2.9444389791664403,10.039084622946321,2.9444389791664403
8727592ebffffff,8726644a4ffffff,22,18.874131187030766,6790,22,8.823206220552741,3.091042453358316,9.845600524399337,3.091042453358316
8727592ebffffff,8726644a5ffffff,44,21.127815281975963,6790,44,8.823206220552741,3.784189633918261,9.958393040982195,3.784189633918261
8727592ebffffff,8726644aaffffff,3,27.062476342583295,6790,3,8.823206220552741,1.0986122886681098,10.205940361418168,1.0986122886681098
8727592ebffffff,8726644abffffff,8,29.180525547605367,6790,8,8.823206220552741,2.0794415416798357,10.281291101299823,2.0794415416798357
8727592ebffffff,8726644acffffff,73,25.269115942895354,6790,73,8.823206220552741,4.290459441148391,10.13737778853536,4.290459441148391
8727592ebffffff,8726644adffffff,61,27.546813282209566,6790,61,8.823206220552741,4.110873864173311,10.223678438734314,4.110873864173311
8727592ebffffff,8726644b1ffffff,2,21.18287671415301,6790,2,8.823206220552741,0.6931471805599453,9.960995638957385,0.6931471805599453
8727592ebffffff,8726644b4ffffff,91,17.16063164317727,6790,91,8.823206220552741,4.51085950651685,9.750431452622987,4.51085950651685
8727592ebffffff,8726644b6ffffff,39,17.918839575888512,6790,39,8.823206220552741,3.6635616461296463,9.793663734250485,3.6635616461296463
8727592ebffffff,872664502ffffff,25,21.851396051988466,6790,97,8.823206220552741,4.574710978503383,9.99206585364152,3.2188758248682006
8727592ebffffff,872664510ffffff,53,17.481211441380893,6790,76,8.823206220552741,4.330733340286331,9.768939153872285,3.970291913552122
8727592ebffffff,872664511ffffff,45,19.698304295149967,6790,45,8.823206220552741,3.8066624897703196,9.888338599135485,3.8066624897703196
8727592ebffffff,872664512ffffff,1,15.338589963845088,6790,1,8.823206220552741,0.0,9.638192344697316,0.0
8727592ebffffff,872664514ffffff,3,17.64901761901985,6790,3,8.823206220552741,1.0986122886681098,9.778492060605695,1.0986122886681098
8727592ebffffff,872664516ffffff,72,15.345610796718129,6790,72,8.823206220552741,4.276666119016055,9.638649933634461,4.276666119016055
8727592ebffffff,87266451cffffff,38,21.972115994748126,6790,38,8.823206220552741,3.6375861597263857,9.997574984850617,3.6375861597263857
8727592ebffffff,87266451dffffff,1,24.28661365536261,6790,8,8.823206220552741,2.0794415416798357,10.097721773257355,0.0
8727592ebffffff,87266451effffff,18,19.97482891687581,6790,18,8.823206220552741,2.8903717578961645,9.902278267489404,2.8903717578961645
8727592ebffffff,872664580ffffff,55,11.259444660027976,6790,55,8.823206220552741,4.007333185232471,9.329051391147352,4.007333185232471
8727592ebffffff,872664581ffffff,33,13.70682964536285,6790,33,8.823206220552741,3.4965075614664802,9.5257224555291,3.4965075614664802
8727592ebffffff,872664582ffffff,62,10.568953584862077,6790,62,8.823206220552741,4.127134385045092,9.26577068764008,4.127134385045092
8727592ebffffff,872664583ffffff,43,12.887013735617808,6790,43,8.823206220552741,3.7612001156935624,9.464052990624229,3.7612001156935624
8727592ebffffff,872664585ffffff,59,12.41907648696413,6790,59,8.823206220552741,4.07753744390572,9.42706951383921,4.07753744390572
8727592ebffffff,872664586ffffff,97,8.831466394324142,6790,97,8.823206220552741,4.574710978503383,9.086189574450986,4.574710978503383
8727592ebffffff,87266458affffff,25,16.99664535974816,6790,25,8.823206220552741,3.2188758248682006,9.74083010519509,3.2188758248682006
8727592ebffffff,87266458bffffff,53,19.32523258999958,6790,53,8.823206220552741,3.970291913552122,9.869218653569083,3.970291913552122
8727592ebffffff,87266458cffffff,5,16.164649022487563,6790,5,8.823206220552741,1.6094379124341003,9.69064383921359,1.6094379124341003
8727592ebffffff,87266458effffff,14,15.256617338493784,6790,14,8.823206220552741,2.6390573296152584,9.632834154934304,2.6390573296152584
8727592ebffffff,872664598ffffff,23,14.589048606296595,6790,23,8.823206220552741,3.1354942159291497,9.588094972991515,3.1354942159291497
8727592ebffffff,87266459affffff,30,14.880799243551111,6790,30,8.823206220552741,3.4011973816621555,9.60789421798254,3.4011973816621555
8727592ebffffff,87266459bffffff,89,16.7407208680471,6790,89,8.823206220552741,4.48863636973214,9.725659138523797,4.48863636973214
8727592ebffffff,87266459cffffff,88,12.51616246760468,6790,88,8.823206220552741,4.477336814478207,9.434855978999693,4.477336814478207
8727592ebffffff,87266459dffffff,4,14.717816697418217,6790,4,8.823206220552741,1.3862943611198906,9.596882001647973,1.3862943611198906
8727592ebffffff,8726645a0ffffff,51,10.986936737508994,6790,51,8.823206220552741,3.9318256327243257,9.304553289782227,3.9318256327243257
8727592ebffffff,8726645a1ffffff,1,13.317549073308596,6790,1,8.823206220552741,0.0,9.496913009730962,0.0
8727592ebffffff,8726645a5ffffff,97,13.110975418862628,6790,97,8.823206220552741,4.574710978503383,9.481281245716495,4.574710978503383
8727592ebffffff,8726645a8ffffff,18,16.390370667169986,6790,18,8.823206220552741,2.8903717578961645,9.704510296500532,2.8903717578961645
8727592ebffffff,8726645a9ffffff,3,18.855286522794096,6790,3,8.823206220552741,1.0986122886681098,9.844601639812044,1.0986122886681098
8727592ebffffff,8726645abffffff,2,17.384287080017334,6790,2,8.823206220552741,0.6931471805599453,9.763379557392613,0.6931471805599453
8727592ebffffff,8726645acffffff,40,15.694824824044046,6790,40,8.823206220552741,3.6888794541139363,9.661150021195212,3.6888794541139363
8727592ebffffff,8726645adffffff,34,18.100243906293784,6790,34,8.823206220552741,3.5263605246161616,9.803735938997153,3.5263605246161616
8727592ebffffff,8726645aeffffff,21,13.931355891740855,6790,21,8.823206220552741,3.044522437723423,9.541969176073556,3.044522437723423
8727592ebffffff,8726645b4ffffff,58,4.3703655858983,6790,58,8.823206220552741,4.060443010546419,8.382830730326718,4.060443010546419
8727592ebffffff,8726645b5ffffff,87,6.659267993704702,6790,87,8.823206220552741,4.465908118654584,8.803915002019856,4.465908118654584
8727592ebffffff,872666822ffffff,49,28.95314741127887,6790,49,8.823206220552741,3.8918202981106265,10.27346873392431,3.8918202981106265
8727592ebffffff,872666844ffffff,8,30.357732455012624,6790,8,8.823206220552741,2.0794415416798357,10.320839480144334,2.0794415416798357
8727592ebffffff,872666845ffffff,83,31.129619459032085,6790,83,8.823206220552741,4.418840607796598,10.345947162339247,4.418840607796598
8727592ebffffff,872666860ffffff,20,26.451391500337543,6790,20,8.823206220552741,2.995732273553991,10.183101849090953,2.995732273553991
8727592ebffffff,872666862ffffff,1,28.051498128595323,6790,1,8.823206220552741,0.0,10.24183296682822,0.0
8727592ebffffff,872666864ffffff,97,24.11941472677008,6790,97,8.823206220552741,4.574710978503383,10.090813845003835,4.574710978503383
8727592ebffffff,872666866ffffff,8,25.755622340265433,6790,8,8.823206220552741,2.0794415416798357,10.156447051289957,2.0794415416798357
8727592ebffffff,87266686dffffff,14,29.70557562681529,6790,14,8.823206220552741,2.6390573296152584,10.299123701861351,2.6390573296152584
8727592ebffffff,872666871ffffff,3,29.77288881144876,6790,3,8.823206220552741,1.0986122886681098,10.301387074012375,1.0986122886681098
8727592ebffffff,872666900ffffff,6,22.988913767354546,6790,6,8.823206220552741,1.791759469228055,10.042810866873923,1.791759469228055
8727592ebffffff,872666901ffffff,96,21.35679504422022,6790,96,8.823206220552741,4.564348191467836,9.969172059478883,4.564348191467836
8727592ebffffff,872666902ffffff,3,25.438099939169664,6790,3,8.823206220552741,1.0986122886681098,10.14404263707856,1.0986122886681098
8727592ebffffff,872666903ffffff,53,23.832511214205237,6790,53,8.823206220552741,3.970291913552122,10.078847903519224,3.970291913552122
8727592ebffffff,872666904ffffff,72,22.36604891913413,6790,72,8.823206220552741,4.276666119016055,10.01534412441988,4.276666119016055
8727592ebffffff,872666905ffffff,33,20.548352839594138,6790,33,8.823206220552741,3.4965075614664802,9.930584727437944,3.4965075614664802
8727592ebffffff,872666906ffffff,30,24.763413921092972,6790,30,8.823206220552741,3.4011973816621555,10.11716297912926,3.4011973816621555
8727592ebffffff,87266690bffffff,52,22.556594337273513,6790,52,8.823206220552741,3.9512437185814275,10.023827065940084,3.9512437185814275
8727592ebffffff,87266690dffffff,71,18.66587294437332,6790,71,8.823206220552741,4.2626798770413155,9.834505731579547,4.2626798770413155
8727592ebffffff,872666918ffffff,1,27.359824910470945,6790,1,8.823206220552741,0.0,10.21686752151849,0.0
8727592ebffffff,872666919ffffff,66,26.090120274861157,6790,66,8.823206220552741,4.189654742026425,10.169350316069071,4.189654742026425
